,Acetanaerobacterium,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Akkermansia,Alistipes,Allisonella,Allobaculum,Anaerococcus,Anaerofilum,Anaerorhabdus,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Atopobium,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Brevibacterium,Bulleidia,Butyricicoccus,Butyricimonas,Caldimonas,Caloramator,Campylobacter,Catenibacterium,Citrobacter,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Comamonas,Coprobacillus,Coprococcus,Corynebacterium,Cronobacter,Denitrobacterium,Desulfotomaculum,Desulfovibrio,Dialister,Dietzia,Dorea,Eggerthella,Enterobacter,Enterococcus,Enterorhabdus,Erwinia,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Faecalibacterium,Filifactor,Finegoldia,Flavonifractor,Fusobacterium,Gardnerella,Gemella,Gemmiger,Geosporobacter,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hafnia,Halomonas,Hespellia,Holdemania,Howardella,Klebsiella,Kluyvera,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Leuconostoc,Lutispora,Marvinbryantia,Megamonas,Megasphaera,Methanobrevibacter,Methylobacterium,Micrococcus,Mitsuokella,Mobiluncus,Mogibacterium,Moryella,Murdochiella,Mycoplasma,Negativicoccus,Neisseria,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Pantoea,Papillibacter,Parabacteroides,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Propionibacterium,Proteus,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Pyramidobacter,Rhodococcus,Robinsoniella,Roseburia,Rothia,Ruminococcus,Saccharofermentans,Salmonella,Selenomonas,Shewanella,Slackia,Sneathia,Solobacterium,Sphingomonas,Sporanaerobacter,Sporobacter,Staphylococcus,Stenotrophomonas,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,TM7_genera_incertae_sedis,Tepidimicrobium,Tindallia,Tissierella,Turicibacter,Unassigned,Vampirovibrio,Varibaculum,Veillonella,Victivallis,Weissella,Zimmermannella
rgn.4.18,3.7539625,1.8901638,2.099825,3.7117386,0.7001323,2.3559813,6.178665,0.9404822,6.1153054,16.917936,0.81652135,0.6604835,2.5432222,5.8373137,0.7533684,14.547375,1.4619774,31.105614,7.3962607,11.545912,2.5824897,48.631363,2.1662288,0.7392763,4.4066315,2.2292862,1.1213909,5.892504,20.776077,8.118738,0.96125567,11.837605,2.7083454,10.741072,3.2877483,39.054127,2.8859057,7.6810045,5.7701545,0.51987034,0.23051742,19.012394,11.919115,1.3902429,0.76555514,0.6182312,3.2802296,31.383835,2.8252163,18.07041,0.8458932,2.2213767,2.6836822,2.1636336,0.56920886,1.0057139,13.734946,0.8608453,21.58047,31.940554,5.0633245,16.321075,0.80156356,10.330327,1.3878124,1.6962543,12.218974,0.26942027,0.22905952,29.072123,4.229559,1.7733262,0.12944235,0.44148055,2.485013,1.0038565,1.5723046,2.0710547,0.39079174,0.5406151,8.305091,0.8264205,0.4108584,0.12467594,1.8020097,0.9560359,2.5935264,3.288662,1.2670807,0.45427936,0.396266,4.6215324,5.066314,3.7217212,2.446072,9.497502,0.7775912,1.5712837,1.1321192,3.4922109,4.438713,1.3724191,24.156712,0.39684045,1.3733921,4.1640615,2.2909203,1.4119589,0.983584,8.5868225,6.0697646,24.153473,8.830462,13.271059,18.921015,173.14713,0.75289834,0.2566949,1.7260535,1.7973095,0.71767396,0.95972484,1.5369885,0.9316232,29.782509,1.282822,35.0696,2.7211077,0.3645824,0.85697335,8.7953825,1.0854071,4.5165224,2.2024198,0.3561221,0.45180196,8.934575,1.8970329,1.2574215,15.246504,1.5327821,36.297855,2.8465347,0.612891,14.520589,0.43515718,0.35345238,2.9480536,76.77529,2.6972213,2.9320009,3.69277,0.9182187,0.45932722,1.3300346
rgn.4.19,1.3390187,1.2068135,2.1740754,3.9500475,0.68193454,1.2101394,2.180139,0.8834453,5.572277,7.076946,0.72958404,0.4513337,0.8850243,2.9037268,0.6890982,5.6743917,2.4741704,9.3335905,2.9648066,5.791395,1.2598994,12.578376,1.6362115,0.532412,1.8295795,1.3066795,1.0087358,1.7478958,11.733581,2.9546125,1.0286233,4.874554,1.1860985,5.708546,4.140696,9.147577,1.2018162,2.779016,4.4604006,1.0228742,0.40881598,7.566491,8.141303,1.0275191,0.64882183,0.6899177,2.0405147,8.428125,1.6720546,5.3964834,1.0217704,1.5076468,1.393733,1.1424164,0.7159548,0.5848184,6.9820566,0.7333828,9.912524,13.494293,1.8665518,8.646679,0.7412814,5.9882007,1.4907757,2.8226805,6.727046,0.3784738,0.46127912,8.145157,4.852152,1.4220395,0.2361445,0.59965277,1.7576374,1.0213569,1.1288519,0.98858416,0.5057354,0.57093775,2.7426214,1.0299901,0.65003633,0.2950193,1.0629588,0.7544437,1.1623058,2.1341953,0.4433766,0.39436522,0.9685038,2.152448,2.8429265,2.2752545,1.6792917,5.1807814,1.9854125,1.4560485,0.97364587,0.95840454,1.8174604,1.155071,11.540443,0.56226385,0.6820335,2.012006,0.764957,1.3727326,1.124889,4.5300584,2.5625813,10.064377,3.2993326,4.267612,8.429248,37.928097,1.4173832,0.57519454,1.2615952,1.1724436,1.3240048,1.0402766,1.0044003,0.8580166,8.381931,1.2952645,11.000266,2.602034,0.28464285,1.5552685,0.91821593,1.2694615,6.526016,1.3655494,0.29812628,0.2971633,2.3023095,1.996311,1.5632116,15.060625,0.9321568,5.128154,1.8001081,0.7424839,4.858659,0.7037798,0.58012915,1.1725142,28.913946,1.642372,3.0278604,3.0733006,0.6248103,0.4251228,0.8874397
rgn.4.2,4.632403,1.3432798,2.428637,5.847452,1.1722631,6.3730097,14.543264,0.7219367,30.352287,32.056232,0.92030114,0.70475143,1.351672,7.4237485,1.1893773,14.637619,3.5288613,52.48554,12.645384,103.78976,1.7131304,86.90813,0.6897132,0.28745613,3.8418207,1.4309162,1.2875342,3.9362805,22.67858,8.136842,13.0414505,17.670105,6.1650257,17.58585,8.008406,84.67464,2.312163,9.291354,19.058983,0.86321896,0.27043235,27.89856,6.2094216,1.8616079,2.0368354,1.3747325,3.120612,24.529312,1.3641635,23.830235,1.5308788,7.9040256,6.038806,6.5398874,0.61121756,0.7627602,39.691494,1.2535056,69.05267,39.22828,1.2077423,13.298903,0.8887266,14.1186695,0.8794343,2.7473896,37.74354,0.28183845,0.54317766,51.520912,10.273912,3.0476673,0.35551143,2.1581292,4.306316,1.0443381,1.7256578,3.4903393,1.7413248,0.9381834,50.791374,1.9949176,0.789222,0.2194733,2.9409678,1.4913609,1.3232179,1.5727545,2.1696656,0.34103194,0.43410382,5.7759376,3.293066,4.573144,0.8880888,8.756803,0.8877703,1.2961162,0.64223677,3.1910684,5.306611,2.277537,44.409748,0.45140213,0.8202008,9.667677,1.1449803,1.2033194,1.3110938,4.666401,4.100853,14.55586,6.3649282,13.117623,11.830106,183.61624,0.6800003,1.5878022,2.5640469,2.9105513,1.7176218,1.4263945,0.36118755,1.0932682,134.71355,1.3031344,64.09229,4.514692,0.5977964,2.0885317,1.28447,2.7065482,11.45431,3.470514,0.2353105,0.27352604,9.838401,3.3538427,2.1557257,52.8586,1.0342441,13.6081,1.7085978,0.527292,8.684578,0.50278175,0.39797994,4.6543126,313.40027,3.9953845,1.9214906,3.2537115,1.8662139,0.9783372,0.80972046
rgn.4.3,1.7741055,1.444305,1.6364619,2.7466147,0.771177,1.8134804,4.274584,0.8099449,4.5660295,6.26075,0.7404175,0.7366617,1.3543246,2.8243618,0.86354834,4.699568,1.556793,10.32075,3.379984,5.7812324,1.5293732,11.142257,0.982695,0.6325233,2.0056074,1.4555237,0.9912299,2.0675082,8.558969,2.560843,1.3551717,4.080407,1.9867086,3.822861,2.6603184,14.4806185,2.112173,3.0288608,3.8463721,0.5761955,0.36773577,6.5486407,3.972883,0.967763,0.6893607,0.7803063,1.9303048,6.9868054,1.7236989,6.230995,1.0360954,1.4523273,1.8096218,1.6224927,0.6221093,0.91038716,4.4397407,0.8555376,8.714839,9.80797,2.6092474,6.359619,0.92099524,5.031125,1.1390542,1.5725033,7.1618705,0.32745662,0.52229935,6.980039,3.5218925,1.3186024,0.3150085,0.6199496,1.6993469,1.0411578,1.1557558,1.1701194,0.8715672,0.5544029,3.330037,1.0576433,0.5465737,0.26623374,1.3935773,1.1042006,1.2175002,1.81181,1.0008566,0.56311834,0.69308686,1.956165,2.1012027,2.1119971,1.5644411,4.325355,0.96821326,1.0953261,1.0137306,1.9409125,1.9964896,1.63754,8.681762,0.60319877,0.8551562,3.489081,1.2772254,1.4162353,1.4806405,3.0681195,1.944421,6.316467,2.910707,3.263931,5.8817697,22.042486,0.82176226,0.6644625,1.8662115,1.3443033,1.147868,0.9983549,1.0943981,0.92309123,13.906071,0.93398887,10.773559,1.5847993,0.46805522,1.37461,0.8924693,1.1528838,2.210525,1.3806431,0.41054523,0.38824037,4.0666604,1.3589511,1.5020746,6.5138106,0.9594575,5.513809,1.6625354,0.71389085,3.4576735,0.55495536,0.46431524,1.4990693,22.447252,1.396533,1.8822969,2.952486,1.212622,0.5859777,0.6403016
rgn.4.4,7.349462,0.7582406,0.40329647,4.3407235,1.1669241,3.0670795,10.39705,0.82729286,12.750468,9.208747,1.8234019,0.6828422,1.522768,7.3629785,1.0392629,11.824067,2.0129595,66.098694,6.057759,39.284622,2.052124,93.45549,0.40269363,0.43388727,6.229803,1.3613442,2.5007377,5.070356,38.694363,17.699074,1.5462567,25.164352,6.2220435,22.200287,9.891541,75.13335,4.1256905,20.559752,21.558067,0.28875455,0.33402127,45.510242,11.8861885,0.8457997,2.2019682,1.4119297,2.105459,21.567205,1.3094153,33.905514,2.1018603,5.9070773,3.9784982,3.1916592,0.6723664,0.57734066,25.496048,1.4967002,34.878548,69.40515,2.0680528,22.537785,1.752724,10.1368265,0.6753608,1.4935005,47.06951,0.44989896,0.4593854,21.351482,4.475182,4.740556,0.33723068,1.0565381,4.201893,0.91213834,1.2119972,3.0987504,0.8293909,0.9082841,17.726957,1.8084989,0.76276153,0.16835085,2.7307572,2.3735988,1.7022302,4.879897,3.8400807,0.24145041,0.30401698,4.138872,2.5546238,3.9545846,1.172178,7.0946016,0.359998,1.2837765,0.9056485,2.7273428,4.557569,2.0697248,49.78662,0.23661582,0.9148146,4.9508123,1.315564,1.5662522,1.4644066,4.432583,2.982616,12.617716,5.156803,10.411285,7.0566893,143.33391,1.1014608,0.5438901,3.41885,2.1956868,0.47813252,0.42460912,0.23794684,2.248516,105.94565,1.0766498,59.963207,2.4184792,0.2763417,0.75731635,2.027667,3.7656746,8.740958,2.1514502,0.100039326,0.38835853,13.894177,1.4945127,0.5505204,38.654953,1.761298,34.116726,2.4337168,0.99595964,4.9028077,0.36106566,0.48485637,3.513308,206.06395,2.949711,1.9242238,10.04286,1.2318097,0.4063234,0.3332346
rgn.4.5,3.607744,0.83702195,0.49063167,3.250421,0.93861336,1.5718933,3.7100585,1.0863072,5.990965,7.4747996,1.1905986,0.6605482,1.0921595,6.1180286,0.69737595,5.5606146,1.5296366,20.526003,3.5534499,13.066499,1.5733434,37.446846,0.7691265,0.65822953,4.6334476,0.9545549,2.211774,3.3541422,7.159145,9.169165,0.8667922,10.819962,2.7032654,12.450414,3.7521899,25.258272,2.7578912,9.22572,7.736359,0.3149172,0.5513672,19.161877,11.258307,0.6752369,1.4595432,0.8850033,1.828018,11.110413,1.3732724,15.806278,0.9184053,4.3789315,1.2127806,1.6067358,0.6391093,0.5480089,15.850827,1.1115881,16.44496,37.903522,1.3472128,11.044708,1.0415311,4.6890416,0.90794027,1.3134396,16.595184,0.48956773,0.39189553,6.69269,3.072596,2.9888198,0.21914783,0.38166374,2.6297429,0.7819596,1.122006,1.5685982,0.42067167,0.8802978,5.177503,1.1111032,0.54084057,0.1528428,1.6356512,1.6029223,2.860172,5.686971,0.9156901,0.2743989,0.39022994,5.116334,2.3585322,1.345103,0.88044,3.8478594,0.55513525,1.3927236,0.75479186,1.4114519,3.918428,1.283436,18.849867,0.29631585,0.87884194,2.9700105,1.59451,1.0182686,1.2087017,4.280822,2.0628054,9.100162,5.172956,7.835359,4.489967,71.70642,0.9779983,0.26452512,2.5280669,1.5044717,0.39816782,0.5240714,0.42225,1.1484996,28.746326,0.95292133,34.66477,1.6428164,0.3705933,0.87417686,4.602278,1.7266078,5.5757117,1.8128493,0.13468689,0.5483525,5.787623,1.7804738,0.41087395,15.964956,1.5509194,12.138314,2.2283418,0.8993091,5.6618915,0.41254336,0.45264485,2.3325398,57.96734,3.0525668,1.2713104,4.419379,0.77616006,0.4575052,1.2802705
rgn.4.6,0.88147277,2.0081604,2.0876572,1.5652901,0.6023932,1.7316602,1.8750682,0.92011636,2.1389763,5.1280494,0.41130435,0.48598456,0.6966295,2.0867653,0.60076153,3.4517195,1.5746032,18.324156,1.9684035,3.8267539,1.6471347,5.700336,1.0786656,0.5421554,1.6681709,0.9338611,0.71260893,0.9083747,6.457104,2.187312,1.4326289,2.4735498,1.1250396,1.9797218,2.0792284,8.531331,1.1422864,2.145157,2.9627657,1.1378603,0.6082429,5.3629847,5.1623883,1.378878,0.54233456,0.339989,1.0453684,7.566117,1.486843,3.4143324,0.92605585,2.537939,1.190847,1.3292743,0.5062498,0.5057883,6.7184877,0.57757753,6.511349,10.19652,1.8203571,5.1603184,1.0527292,8.446825,2.4116333,1.2425448,3.132765,0.22336788,0.27913597,3.3662992,3.3485255,1.2366034,0.35188323,0.45598012,1.4768684,0.7411888,0.87446696,1.2257684,0.7063859,0.61403716,4.031525,0.9128094,0.34063748,0.29277256,0.76959306,0.6366573,2.5842652,1.5507694,0.5714167,0.52665085,0.8771103,1.9392651,1.9962136,1.7229699,1.0276095,2.5572193,1.0246449,0.8809789,0.6519715,0.9935924,1.0275913,0.57057595,3.9844587,0.6607053,0.6154359,2.2913034,1.4619272,0.53297496,1.1733471,2.8831158,1.9878592,7.4598064,3.6580508,4.730939,5.4276447,17.879128,0.68190557,1.106354,0.8983866,0.8923315,1.1233776,1.4728948,0.89803153,0.39558092,9.06651,0.6423141,7.474926,1.5109915,0.5638176,0.970244,0.5994872,0.59583414,6.2293754,0.7287277,1.0320398,0.25305092,1.5945694,1.4618244,1.305069,9.628898,0.76363444,3.8120682,1.6495447,0.61337763,5.4672985,0.31443098,0.53246295,0.82219434,18.670067,1.054943,1.6230034,2.1118765,0.33539754,0.6242521,1.0917172
rgn.4.7,1.5614842,1.3625447,1.2472786,3.3699274,0.6092802,0.9327969,1.4555061,0.99330926,2.9466105,8.903384,0.4976673,0.35367188,0.5724637,1.7427753,0.50803906,6.4765463,2.4336514,9.471535,2.606714,4.4321275,1.3933206,8.147906,1.7919676,0.67927563,2.2993984,0.73550117,0.9129331,1.254318,9.735437,2.1941931,1.6034434,3.8169284,1.2377698,3.224779,1.7107127,8.87857,1.3790725,4.021747,3.6570113,0.9716349,0.32278177,5.4179497,10.355015,1.3464302,0.44195482,0.48347884,1.483545,8.697629,1.5317497,4.845236,0.74258465,5.078589,1.1665723,1.1733714,0.78596914,0.44187742,8.60692,0.6526298,10.185646,10.532944,2.2686596,12.54898,0.53126144,6.8673925,1.443518,2.9932764,4.749034,0.2670888,0.3709108,7.595378,6.479187,1.4076058,0.17838539,0.48720816,1.8362352,0.6004731,0.968491,1.7740432,0.5647279,0.49187002,2.9785464,0.70972973,0.42731053,0.20961675,0.7354046,0.6107768,1.4729825,1.8228626,0.2700074,0.33114132,0.79453415,1.4335483,3.961484,2.4630604,2.1484997,4.567953,1.3275924,1.8552433,1.1865898,0.75259393,1.6639732,0.7791321,5.7563744,0.57578856,0.507004,1.6644061,0.65466595,0.7389791,0.9090727,4.426405,3.004091,12.488905,5.515253,3.6224675,8.701285,32.86172,0.91938454,0.61892545,1.420537,1.0723953,0.8171605,1.2585566,0.5767927,0.82910836,9.111965,1.2887373,10.814991,3.320513,0.36435223,1.1694804,0.5243016,0.94136083,7.714784,1.0742567,0.3248743,0.3480698,1.8528923,1.9161247,1.0024488,13.2764015,0.6352972,3.1092772,1.3127987,0.96543604,8.777777,0.67422897,0.9519144,0.9948588,27.864069,1.0980023,2.671532,2.5668194,0.4202364,0.45317176,1.0601779
rgn.4.8,3.0933988,2.0565286,0.67518693,1.4800384,2.3785071,1.9073191,7.1121893,1.2800341,4.2426443,3.7776003,0.67768455,0.75947094,1.709065,7.122548,1.2849294,1.2724444,0.7137563,48.92726,3.6663043,6.937853,1.7319584,25.304369,0.5528359,0.37390232,4.093461,1.4199758,1.0318007,2.3311696,2.4085498,6.511424,0.49283653,4.902819,3.3237119,4.3925776,6.375947,29.677656,4.1404533,4.5541835,2.1038373,0.3708313,1.2285017,9.87389,2.7029295,0.31478056,0.8968435,0.5316968,2.21354,5.3557577,0.6135187,12.434389,1.1719657,1.214422,1.6726396,1.5759476,0.6737228,0.48901725,15.763837,0.76602054,6.5698943,53.240902,0.37959737,6.9861336,1.7501516,3.049649,0.5924443,0.57354015,11.854187,0.31101647,0.34361625,1.6566433,2.2294064,1.630389,0.5457403,0.4576643,2.267893,0.93759674,0.85343325,1.2101911,0.4105595,0.6265947,6.788305,0.9253816,0.4772525,0.25696775,3.158217,1.1851853,6.65678,3.8498943,1.7327294,0.37229773,0.36527705,3.286216,0.8553254,0.7560605,0.3416933,1.6411296,0.43865135,0.6166612,0.669527,2.6052961,1.7006058,0.66347677,11.51727,0.30546257,0.50327367,7.446511,4.524199,0.8837544,2.8088946,2.0432425,0.95021653,3.4785013,1.818082,4.1719856,1.3239088,125.533,0.64887935,0.9098278,2.592848,1.4379885,0.5854555,0.5403834,0.7899111,0.950221,34.072914,0.8929554,20.729837,0.34436578,0.61418134,0.7396463,2.5068405,0.75933594,1.4020573,1.0643202,0.42885733,0.40170798,5.270589,0.61643857,0.60434914,6.5124464,1.8988848,6.592825,3.711089,0.62857455,1.0562781,0.1386055,0.23488091,1.4211353,28.623291,3.0454664,0.8504279,3.936078,0.5468793,0.5753077,1.2492756
rgn.5.1,2.6205456,0.88980037,0.6151148,4.1334257,1.3081256,2.187598,5.034581,1.0015165,4.1427894,3.861374,1.6507001,0.69136983,0.79794097,4.9775195,0.61148405,2.9922252,1.641567,22.733154,4.0885,24.346518,1.2957222,29.155024,0.644966,0.49909168,2.9375439,1.3264391,1.3199079,4.207264,5.2239985,7.3216004,1.730796,10.982852,4.464603,8.505653,4.9367695,23.154253,1.97615,9.730126,10.064475,0.54082376,0.44847918,16.61448,5.9650073,0.947581,2.0023608,0.89493126,2.2117722,9.511084,0.8890694,12.776771,1.4838201,2.278139,4.692832,2.7855718,1.0121591,0.7796789,24.147814,1.2462671,12.7795105,23.271244,0.5371539,5.8832717,1.1597347,3.6176193,0.509534,1.5192801,14.389843,0.44276196,0.6897745,4.466698,2.5421038,1.8666564,0.6994004,1.3786032,4.1098847,0.7668799,1.2714942,1.6932552,0.7471403,1.1339214,7.5538435,1.2632165,1.3884122,0.39888164,1.970815,1.254918,3.6525202,3.9828858,2.3412316,0.42831817,0.469837,3.1575346,1.6019408,1.340223,0.78060323,1.5001013,0.5267878,1.5695795,0.8042903,1.748652,5.189365,1.0886765,14.364765,0.45868385,0.68876547,3.3370903,1.577617,1.198254,0.7568115,3.9513283,1.6972737,6.1596127,4.444488,6.4478836,1.9056051,34.825706,0.9025815,1.1864015,2.8944123,1.9889743,0.51069,0.41933632,0.22476566,1.1475567,26.323082,1.3935665,22.477793,1.4162426,0.44452608,0.6391886,1.5655496,2.3997097,3.9638538,1.6647412,0.43235415,0.4778177,3.7077653,0.7541028,0.8531677,16.631464,1.2842869,4.4097676,2.0063286,0.95064384,2.8258674,0.5104057,0.447156,1.8926914,48.709576,2.0001757,1.3361049,3.1323779,0.59349585,0.60254925,0.97266227
rgn.5.10,2.626233,1.5992689,1.3026247,2.2540934,0.5537518,2.65833,5.460924,0.70624495,2.9097006,5.1135654,0.8166599,0.5533445,1.1024961,3.5865974,1.0877602,4.3675184,1.6713234,30.334396,5.0287695,6.743978,2.21909,15.941728,0.71335125,0.49355593,2.3063035,1.6495317,0.69273436,2.240018,7.785786,4.754198,1.6029361,7.435867,2.7342718,5.4352393,2.8927264,22.468714,3.4278104,6.2181015,5.530914,0.887181,0.45575455,10.010191,4.8038273,1.355755,0.86369574,0.6067375,1.6555974,7.7689447,1.8719183,10.271716,1.9909853,3.2828197,3.504059,1.7183455,0.82548606,0.5993133,12.552721,1.1081322,10.407848,20.10972,1.3214613,7.147068,1.3364551,4.7397337,0.9499233,1.0912021,7.991766,0.2933103,0.43387377,8.767584,3.1949563,2.2405348,0.56082106,1.1642957,2.4854455,0.8210097,1.3337066,2.8529334,1.471499,0.70077425,5.338948,0.87585896,0.6394839,0.25909853,2.0958674,1.410227,2.111306,2.2337968,1.2972767,0.6267787,0.46325025,1.9448104,2.146493,1.7753023,1.4129809,4.56376,0.52605206,0.90394837,0.9879112,3.364697,1.852648,0.982413,17.360334,0.48179093,0.8813505,4.3868203,1.6237161,1.0984038,1.9901402,2.3357472,2.045189,8.261191,2.9224586,5.0682845,5.003491,24.658371,0.5658105,2.226534,1.7471404,1.950847,0.6589948,1.1341655,0.68375206,1.36573,17.874973,0.86989015,15.019883,1.6939304,0.7094108,1.0411292,0.89747256,1.3853965,2.0771227,1.785473,0.3733344,0.40885252,5.930472,0.9792347,0.62770474,10.419176,1.2072297,4.603369,1.8760976,0.78868324,4.41425,0.32417986,0.6334665,1.4627621,29.52091,1.3252116,1.8202345,5.0865283,0.8540969,0.58937687,0.40600502
rgn.5.13,2.8103666,1.279349,0.68747884,2.9593606,0.86286587,1.4586533,3.693172,0.94034606,3.3636572,8.007284,1.0036204,0.5180696,1.1547127,3.5834603,0.76350534,9.738538,1.5332867,16.695898,3.9140966,8.318367,2.001815,19.649822,1.0419556,0.7444285,3.3171604,1.0602366,1.3697023,2.7943213,11.269672,4.170776,1.1805799,7.3816686,2.7813625,6.341279,2.8800104,20.417004,2.2900276,5.7367687,4.7020016,0.52215207,0.2719324,12.427236,7.080577,1.0262992,0.95276195,0.75236034,2.173259,11.53687,1.6234468,10.272642,1.2363545,2.621637,2.5128195,2.2467234,0.5582793,0.6640508,9.121408,0.7919113,14.07247,19.765728,1.5742556,10.633733,0.7957024,8.364985,1.0604159,1.3228984,9.122925,0.3697778,0.33087835,10.810758,4.2786174,2.2776926,0.33582327,0.76594585,2.080528,0.6755939,1.0528611,2.5461373,0.6735442,0.65149724,7.039915,1.3510535,0.50230736,0.2097844,1.595113,1.0362959,2.1234503,2.3685148,0.85572463,0.30667967,0.40216836,2.7386165,3.6300209,1.9393234,1.8023275,6.025631,0.5991157,1.1024692,1.5758883,1.9447984,2.5158823,1.4486709,13.339097,0.4552606,0.86339736,2.538374,1.2833219,0.9763799,1.1914012,3.692091,3.1088948,10.923092,6.4125557,6.748963,8.888483,52.312668,0.89114505,0.5967462,1.7308595,1.8093717,0.5876123,0.7842934,0.4197461,1.1083121,26.185858,0.97709876,16.573011,1.9258329,0.39442375,0.8995305,1.1046041,1.318325,3.7794693,1.5836807,0.364227,0.4424465,5.5174675,1.3150605,0.82578075,11.416283,1.207821,8.949839,2.1207957,0.60075194,6.708847,0.5770267,0.63015246,2.2030058,50.607597,1.607608,2.1293766,3.419005,1.120608,0.40404135,0.6372594
rgn.5.14,3.1334035,0.85185623,0.8837589,5.7093034,0.82084537,1.346822,2.7155855,0.8549368,6.1016684,10.30329,1.000309,0.39366272,0.70104384,3.0785747,0.5893169,9.764731,3.128166,14.253757,2.981461,13.338756,1.2038333,18.25281,1.1450299,0.615082,3.0322547,0.820699,1.3615618,2.5047498,10.676062,4.859199,2.310282,9.080423,2.4701128,9.125035,4.446323,19.564846,1.6262783,7.2865105,10.660978,0.77079433,0.26143858,14.112996,9.932289,1.3116639,0.94073087,0.82695127,2.0845568,12.739862,1.4251875,13.583841,1.2026385,9.8682785,2.0510976,2.112856,0.73771167,0.46473438,12.321631,1.0291187,19.443514,20.570812,1.6312943,14.927567,0.6301308,7.638097,1.0068253,2.7163615,14.123196,0.34075096,0.46101257,14.447251,6.7632174,2.0351214,0.21581365,0.8952956,3.0177526,0.78046316,0.97266704,2.2411866,0.70157456,0.6612929,7.0433292,1.2664845,0.86123323,0.24820118,1.2426502,1.1026763,1.340138,2.2658095,0.6531284,0.26354203,0.6413483,2.2194657,3.550618,2.7907152,2.1687546,5.0175157,1.0258967,1.5794302,1.2821759,0.95159197,2.8526096,1.2804328,13.459214,0.4163501,0.6017642,2.043994,0.6123761,1.0264717,0.6663239,4.4140563,3.2993972,13.948543,4.6433167,5.0910673,8.665428,50.680187,1.2613999,0.6055477,1.8892816,1.6856537,0.644415,0.8001196,0.23740496,1.5560656,19.94571,1.7667882,21.390553,4.2180676,0.3345592,1.3506323,1.0280303,2.3264468,9.1544695,1.7442594,0.18203877,0.38429272,3.1939483,1.8397388,0.7311538,46.765724,0.8818861,5.971309,1.5059307,0.99472755,7.032275,0.6196815,1.0993431,1.8279939,74.19761,2.0826702,3.0704257,3.964683,0.5874354,0.47631666,0.68934584
rgn.5.15,1.2627374,1.3989735,1.1913239,3.1599674,1.1897513,2.3583684,3.6956787,0.83397907,5.6195393,3.094116,1.1810231,0.87800205,1.4052917,3.5512252,0.6114927,2.3719373,1.528261,9.993567,2.8760135,8.420042,1.0963578,12.6328,0.8870654,0.50487995,2.525465,1.2826686,1.2240454,2.5828059,6.0414906,4.480533,1.1929282,4.7932067,2.0194316,5.5674663,4.589503,10.7674,1.5590142,2.8021994,6.2814107,0.544118,0.76091874,9.57755,3.4093266,0.8064406,1.329277,1.1296352,2.0915163,5.4036145,0.7839043,7.262769,1.1363857,0.9723339,1.7911401,1.9550402,0.64863646,1.005888,5.7474604,1.0439261,9.843148,10.7486,1.1440189,3.589309,1.1437271,2.4831388,0.8175492,1.3997232,7.640847,0.5644184,0.83904827,5.5553813,1.7465348,1.4825029,0.61230356,1.0240748,2.2055838,1.1068882,1.3584293,0.74738216,0.7462202,1.0824788,3.982885,1.3339825,0.94635594,0.48084536,1.695387,1.1477109,1.2342023,2.0558596,1.5648348,0.60272527,0.7201976,2.5343075,1.3799366,1.0824894,0.5925907,1.9044194,0.8559342,1.1688449,0.5609751,1.5297825,2.8357413,1.2499812,8.824011,0.61305356,0.84760654,3.0864327,1.3660896,1.4207878,1.2446834,1.7885635,1.3550732,3.3019567,1.8886546,3.655577,2.206513,17.273394,1.1505176,0.75203,2.1834562,1.3998991,1.1238514,0.59610623,0.69494736,1.0969342,14.665785,0.80346453,14.229409,1.3662509,0.4037354,1.0298795,1.4029611,1.6527824,2.6197004,1.3692815,0.4847577,0.39968532,3.01592,1.4867076,1.2962236,9.168268,1.5034549,3.4909353,2.110533,0.75094223,1.3968074,0.61783344,0.39223763,1.5228077,20.256182,1.9385991,1.4473642,2.4944978,0.94743055,0.64232767,0.8062698
