"","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Akkermansia","Alistipes","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Bulleidia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Denitrobacterium","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Enterobacter","Enterococcus","Enterorhabdus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Flavonifractor","Fusobacterium","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Moryella","Murdochiella","Mycoplasma","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Pantoea","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Selenomonas","Shewanella","Slackia","Sneathia","Solobacterium","Sphingomonas","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tindallia","Tissierella","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Veillonella","Victivallis","Weissella","Zimmermannella"
"SRR1179162",0,13,0,0,0,0,3,19,12,0,0,0,0,25,0,0,0,621,0,0,0,50,0,0,30,0,0,0,0,155,0,0,0,0,0,365,36,0,0,0,0,56,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,915,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,10,0,0,4,0,0,0,0,37,0,22,0,0,0,0,0,0,0,0,307,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,65,0,0,0,0,0,556,0,0,4,0,0,0
"SRR1179163",56,0,0,0,0,0,2,2,0,0,1,1,0,13,6,35,0,20,1,7,0,131,0,0,7,1,0,0,0,56,0,20,11,0,6,75,1,4,0,0,0,176,0,0,0,0,4,36,0,143,0,0,0,0,0,0,3,0,5,99,0,0,0,3,0,0,12,0,0,9,0,0,0,0,0,0,2,0,0,0,8,0,0,0,4,3,0,3,0,0,0,4,0,4,0,0,0,0,0,3,0,0,660,0,0,3,2,0,0,0,10,0,0,7,0,75,0,0,0,0,0,0,0,0,60,0,347,0,0,0,0,0,0,0,0,0,56,0,0,5,0,0,0,0,0,0,0,0,1273,0,0,0,0,0,0
"SRR1179164",0,0,0,0,0,0,4,0,0,0,0,0,0,6,1,22,0,23,0,0,0,71,0,0,29,5,0,0,0,91,0,13,0,0,0,187,85,0,0,0,0,28,0,0,4,0,0,0,0,42,0,0,0,0,0,0,0,0,24,356,0,0,1,21,0,0,97,0,0,13,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,433,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,115,0,0,3,1,0,0,0,0,0,0,20,0,120,0,0,0,1,0,0,0,0,420,0,224,0,0,13,0,2,0,0,0,0,8,0,0,15,3,6,2,0,0,0,0,0,790,66,0,0,0,0,0
"SRR1179165",0,0,0,0,0,0,49,0,0,0,0,3,0,0,3,10,0,1176,0,0,0,179,0,0,8,15,0,0,0,0,0,113,8,55,10,383,11,157,0,0,1,8,0,0,0,0,0,0,0,20,0,27,8,0,0,0,158,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,251,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,6,0,21,102,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,4,0,154,0,4,0,0,0,0,0,0,0,3,0,0,42,3,0,0,0,0,0,0,3,220,0,0,214,0,0,0
"SRR1179166",2,0,0,0,0,0,3,0,0,0,0,0,2,3,2,15,0,72,0,0,0,200,0,0,24,4,0,0,0,203,0,2,2,0,1,185,6,0,0,0,0,21,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,41,70,0,0,5,166,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,2,0,0,4,0,0,0,9,0,0,0,0,0,0,0,5,0,0,121,0,0,16,2,0,0,0,0,0,0,21,0,1206,0,0,14,10,0,0,0,0,89,0,84,0,0,0,0,0,0,0,0,0,5,0,0,345,0,8,8,0,0,0,0,0,317,0,0,0,0,0,0
"SRR1179167",0,0,0,0,0,0,0,0,0,0,3,1,0,767,0,0,0,422,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,47,105,179,0,237,0,0,3,7,0,0,0,0,0,0,0,15,6,6,0,0,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,607,0,0,21,0,0,0
"SRR1179168",0,92,0,5,0,0,108,4,10,0,1,0,0,11,16,0,0,691,0,15,0,225,0,0,0,42,0,0,0,0,0,13,28,0,0,141,10,16,0,0,0,178,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,82,323,0,0,4,0,0,4,13,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,1,0,0,25,0,0,0,0,2,0,0,0,0,0,7,0,4,0,0,179,0,135,0,0,0,0,0,0,0,0,0,54,0,0,76,0,0,0,0,0,0,0,0,706,0,0,0,0,1,0
"SRR1179169",0,0,0,0,0,0,176,0,0,0,2,0,0,305,10,4,0,14,56,0,0,875,0,0,6,0,0,0,0,0,0,108,36,4,21,227,4,0,0,0,1,25,0,0,10,1,0,0,0,5,3,0,0,0,0,0,0,0,9,12,0,0,8,0,0,0,28,0,0,9,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,28,0,0,15,0,0,0,0,2,0,0,0,0,7,0,0,5,8,0,0,0,16,729,0,158,0,0,0,0,0,0,0,0,0,14,0,0,8,1,0,0,0,0,0,0,0,285,7,0,0,0,0,0
"SRR1179170",0,8,0,0,0,0,42,0,0,0,0,0,0,53,3,0,0,192,95,130,3,143,0,0,6,3,0,0,0,0,0,0,2,7,2,166,11,0,0,0,0,41,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,84,623,0,0,3,0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,120,0,0,0,8,2,9,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,192,0,0,40,0,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,380,0,50,0,0,0,0,0,0,0,0,0,7,0,0,460,4,0,7,0,0,0,0,0,358,0,0,2,0,0,0
"SRR1179171",2,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,91,1,0,0,19,0,0,3,2,0,0,0,0,0,22,4,0,0,9,4,0,0,0,0,3,0,0,0,0,0,22,0,9,0,0,0,0,0,0,5,0,7,67,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,69,0,0,96,22,0,5,0,0,0,0,0,0,2455,0,0,0,3,0,0,0,0,14,0,256,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,249,4,0,2,0,0,0
"SRR1179172",0,192,0,0,0,0,106,0,0,0,0,0,0,25,2,0,0,1786,0,0,0,117,0,0,0,15,0,0,0,6,0,0,26,11,2,468,0,24,0,0,0,12,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,17,98,0,0,15,14,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,68,0,0,0,0,0,0,0,38,0,59,0,0,0,0,0,0,0,0,17,0,29,0,0,0,0,0,0,0,0,0,3,0,0,55,0,0,30,0,0,0,0,0,118,0,0,10,0,0,0
"SRR1179173",3,0,0,0,0,0,8,3,0,0,0,0,0,5,1,5,0,47,0,0,0,103,0,0,2,8,0,0,0,9,0,62,7,0,0,88,18,0,0,0,0,99,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,16,210,0,0,3,0,0,0,21,0,0,9,0,0,0,0,3,1,0,0,0,0,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,59,0,0,11,3,0,0,0,0,0,0,13,0,1335,0,0,3,1,0,1,0,0,114,0,273,0,0,0,0,0,0,0,0,0,7,0,0,19,0,0,4,0,0,0,0,0,853,6,0,0,0,0,0
"SRR1179174",0,7,0,0,0,0,3,63,0,0,1,4,0,0,4,21,0,3,4,0,0,98,0,0,2,0,0,0,0,37,0,2,9,13,0,42,1,10,0,0,6,136,0,0,2,0,6,660,0,69,0,0,0,5,0,0,22,0,23,405,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,8,4,0,0,0,3,0,0,0,17,5,0,323,0,0,0,101,0,9,2,0,0,0,0,0,10,1,46,0,0,1,1,0,2,0,6,0,0,16,0,519,0,0,0,0,0,0,0,0,41,0,123,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,2,539,0,0,2,0,0,0
"SRR1179175",0,12,0,0,0,0,7,3,0,0,0,0,0,5,0,0,0,132,0,0,0,12,0,0,3,3,0,0,0,38,0,0,0,0,0,22,6,0,0,0,0,4,0,0,0,0,0,6,0,14,0,0,0,0,0,0,11,0,0,562,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,26,0,0,0,9,0,0,0,0,0,0,0,2,0,0,11,0,0,10,8,0,0,0,0,0,0,60,0,2210,0,0,0,3,0,0,0,0,97,0,10,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,20,0,0,0,0,0,148,0,0,0,0,0,0
"SRR1179176",0,274,0,4,0,0,0,6,0,0,0,0,0,2,0,0,0,22,0,0,2,100,0,0,10,0,0,0,0,199,0,0,0,7,0,81,2,24,0,0,0,64,0,0,0,0,11,169,0,61,0,0,0,3,0,0,0,2,349,754,0,0,3,0,0,0,23,0,0,0,0,0,0,0,3,3,15,0,0,0,10,0,0,0,0,1,0,88,0,0,0,221,0,0,0,0,0,0,0,0,0,0,13,0,0,21,8,0,0,0,0,0,0,4,0,163,0,0,6,2,0,0,0,2,404,0,82,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0
"SRR1179177",0,0,0,0,0,0,165,0,0,0,0,1,0,7,7,0,0,1187,5,0,0,387,0,0,33,0,0,0,0,0,0,179,48,0,20,340,40,0,0,0,0,0,0,0,4,0,0,29,0,4,0,0,0,0,0,0,0,0,51,299,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,64,0,208,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,210,0,0,0,0,0,0
"rgn.1.1",0,0,0,2,0,0,0,0,0,602,0,0,4,105,0,4,5,31,0,3,0,36,3,0,5,0,0,0,13,42,0,0,0,81,119,83,7,13,85,0,0,11,150,0,0,0,0,121,3,71,0,0,0,0,0,0,15,0,2,12,0,1413,0,66,0,6,0,0,0,2,2,0,0,0,2,0,8,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,3,66,0,15,0,0,0,0,0,0,0,0,0,0,8,4,0,356,57,0,7,14,1,0,2,0,0,0,0,0,52,18,115,8,0,0,0,0,0,0,0,0,0,8,0,35,0,0,0,0,0,0,0,0,68,0,0,1,0,0,9
"rgn.1.10",2,0,0,0,0,0,10,0,0,115,0,0,0,4,0,5,0,372,0,0,43,100,2,0,4,0,2,4,17,0,0,0,0,39,26,218,5,8,3,0,0,48,22,0,0,0,0,34,1,87,0,0,6,0,0,0,563,0,21,77,0,330,6,0,0,0,6,0,0,1,3,6,0,0,4,0,0,0,0,1,9,0,0,0,0,3,0,0,0,0,1,0,4,0,0,15,0,12,0,1,0,1,10,0,5,2,0,0,18,0,2,89,19,0,19,1046,0,0,0,0,0,0,0,0,103,0,175,0,0,0,0,0,0,0,0,3,2,0,0,8,0,0,0,0,3,0,0,2,223,10,6,7,0,2,0
"rgn.1.12",2,0,2,6,3,0,13,0,19,252,0,0,0,6,0,4,115,248,17,0,2,38,18,3,5,2,0,0,60,0,0,22,7,24,27,147,8,4,0,0,0,25,217,1,0,3,0,66,0,37,1,0,0,0,0,0,10,0,9,49,3,350,0,403,3,1,15,0,0,17,349,0,0,0,0,0,2,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,3,0,3,48,0,13,0,2,0,0,20,0,0,5,0,1,4,143,3,101,90,43,50,284,1,0,0,0,0,0,0,0,39,0,71,0,0,0,0,0,163,0,0,0,5,4,0,2,1,0,0,0,27,0,0,0,187,0,6,4,0,0,0
"rgn.1.16",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,11,2,1,0,9,0,0,0,0,1,0,17,0,0,7,0,1,0,19,1,3,0,0,0,5,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,11,11,1,3,0,0,2,0,6,0,0,4,1,0,0,0,18,0,0,0,0,0,3724,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,4,1,5,5,5,0,0,0,0,0,0,0,1,7,0,14,2,0,0,0,0,0,0,0,0,1,0,0,1,0,18,0,0,2,0,0,0,26,0,0,0,0,0,0
"rgn.1.17",0,0,5,2,0,0,2,0,61,0,0,0,0,2,0,0,1,346,0,82,0,109,2,0,5,0,0,0,0,0,0,1,4,25,162,183,1,72,3,0,0,39,19,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,284,0,8,0,0,0,0,266,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,15,0,431,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,1,0,47,0,1369,3,0,0,0,0,0,0,0,121,3,152,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,9,0,0,0,0,3,70,0,0,2,0,0,4
"rgn.1.18",0,1,0,0,0,0,19,0,0,76,0,0,0,1,0,3,19,945,0,92,14,3,0,0,2,2,7,3,22,0,0,2,4,5,6,45,0,1,3,0,0,1,2,1,2,0,0,122,2,13,4,0,0,0,0,0,154,0,3,27,0,119,3,23,7,0,8,0,1,1,0,0,0,0,45,0,3,0,0,0,4,0,0,0,0,0,2,82,0,0,0,2,2,0,0,4,0,0,0,5,1,0,35,0,0,6,0,0,0,0,0,57,241,21,4,686,0,0,1,3,0,0,0,0,4,0,10,0,0,1,0,0,0,0,0,2,3,1,0,94,0,0,26,0,0,0,8,0,229,0,3,641,0,0,0
"rgn.1.19",14,0,0,1,0,0,22,4,9,16,0,0,3,1,4,4,1,514,52,3,0,73,0,2,7,3,8,20,38,68,0,126,30,31,81,62,2,7,24,0,0,16,2,0,0,6,2,130,0,37,3,1,0,0,0,0,80,2,63,329,0,15,7,1,0,0,133,1,0,1,5,1,0,0,2,1,3,2,0,0,6,0,0,0,0,0,0,67,0,0,0,0,0,2,0,0,0,0,0,1,16,10,229,0,0,19,0,0,0,0,3,15,1,34,15,70,0,0,0,4,0,0,0,1,114,0,147,0,0,0,0,0,0,3,0,3,46,0,0,27,1,789,6,0,0,0,0,13,278,0,0,1,0,0,0
"rgn.1.2",0,0,0,4,0,0,15,0,2,12,0,0,16,0,0,1,1,44,0,28,0,41,3,0,5,0,0,0,151,20,0,9,0,3,0,31,1,1,0,0,0,43,28,0,0,0,0,56,0,25,0,0,0,0,0,0,0,0,11,120,42,16,0,118,8,1,43,0,0,16,10,3,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,59,0,0,0,1,11,0,0,2,5,0,0,0,5,0,5,0,0,15,0,0,1,66,10,20,70,1,244,1783,0,0,4,0,0,0,0,0,229,0,19,8,0,0,0,0,138,0,0,0,5,0,0,27,0,11,15,0,8,0,0,0,273,0,0,2,0,0,0
"rgn.1.3",1,0,0,1,0,0,0,11,8,30,0,0,0,0,0,14,0,4,0,3,0,12,0,0,2,0,0,5,3,23,1,20,9,22,3,33,2,1,11,0,0,22,8,3,0,0,0,42,0,43,0,126,2,0,4,0,19,0,19,50,0,103,0,2,1,0,2,0,0,78,0,0,0,0,0,0,4,66,0,0,15,0,2,0,0,0,0,0,0,0,0,7,13,0,0,11,0,0,0,0,4,0,41,0,1,2,0,0,0,1,8,94,20,1,29,34,0,0,1,0,0,0,0,0,12,0,26,0,0,0,0,2,0,3,0,0,5,0,0,59,0,19,35,0,81,2,2,1,2634,0,0,14,0,0,0
"rgn.1.5",12,0,0,3,0,0,2,0,9,21,0,0,0,6,2,3,0,38,4,25,3,67,0,0,6,2,32,8,29,6,0,31,2,17,7,129,19,9,22,0,0,40,42,2,0,0,0,36,2,43,0,84,0,4,7,0,62,1,37,257,0,24,2,0,0,0,27,2,0,16,141,2,0,0,5,0,0,5,0,0,8,0,0,0,2,0,10,0,0,0,0,7,3,0,0,0,0,2,0,0,2,0,65,0,0,2,0,0,1,0,0,8,19,3,0,390,0,0,2,0,0,0,0,2,38,0,57,0,0,0,0,10,0,0,0,0,15,3,0,79,3,224,7,1,13,0,0,0,1595,0,0,6,0,0,0
"rgn.1.6",2,0,0,4,0,0,2,9,18,10,2,0,15,6,3,8,0,10,0,161,0,82,0,3,3,0,3,6,71,68,0,65,15,85,0,122,0,31,32,0,0,114,6,0,6,2,3,47,0,50,0,0,0,16,0,0,1,2,14,218,0,56,0,2,0,0,193,0,0,6,2,11,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,136,0,0,0,152,11,5,0,61,0,0,0,0,5,5,24,0,0,4,0,0,0,2,8,8,1,7,7,689,0,0,7,3,0,0,0,0,424,0,74,2,0,0,0,0,0,0,0,0,7,0,0,248,1,50,3,1,2,0,0,0,321,88,0,19,2,0,0
"rgn.1.7",8,1,0,3,0,0,4,0,0,32,0,0,3,27,0,11,1,56,0,5,3,184,0,0,12,2,30,14,66,22,0,16,4,19,5,232,9,15,4,0,0,248,3,0,0,0,0,19,0,43,0,0,0,0,0,0,6,0,46,325,3,121,0,0,0,0,91,1,0,8,5,2,0,0,3,0,0,0,0,3,7,0,2,0,0,3,0,3,0,0,0,22,14,1,0,72,0,0,0,1,0,0,20,0,2,18,0,0,2,0,2,28,1,0,4,313,0,0,14,3,0,0,0,0,823,0,115,0,0,19,0,3,1,0,0,2,10,0,0,12,7,0,0,0,0,0,0,0,497,262,0,3,0,0,0
"rgn.1.8",0,0,0,0,0,0,0,4,0,334,0,0,0,2,0,51,0,10,0,16,0,70,0,0,7,0,5,0,0,28,0,6,0,46,3,35,5,11,0,0,0,4,18,0,0,0,2,90,4,40,0,0,0,0,0,0,2,0,224,54,0,300,0,0,0,0,7,0,0,26,4,11,0,0,2,0,5,0,0,0,14,0,0,0,0,0,19,19,0,0,0,0,12,0,0,417,0,20,0,0,5,0,1,0,0,0,0,0,0,1,61,262,0,2,65,1060,0,0,11,0,0,0,0,0,18,1,59,9,0,0,0,0,0,0,0,0,2,0,0,164,0,0,2,0,34,2,0,0,242,0,53,20,0,0,0
"rgn.2.1",88,0,0,15,0,0,47,0,5,26,3,0,3,3,4,21,0,88,0,5,8,216,0,0,7,0,0,7,35,11,0,63,5,60,0,160,1,21,6,0,0,47,39,2,5,0,3,72,41,99,0,0,0,0,0,0,88,0,77,269,1,76,0,39,0,0,49,0,0,41,0,6,0,0,8,0,3,0,0,1,7,0,0,0,6,5,0,73,0,0,0,19,19,0,0,18,0,7,0,1,13,0,680,0,6,3,0,2,1,21,14,52,39,16,24,88,0,0,0,13,0,0,0,1,20,1,358,1,0,0,0,2,0,0,0,2,33,1,0,91,1,4,0,0,22,1,2,8,420,4,3,9,2,0,0
"rgn.2.10",13,0,0,0,0,3,2,2,18,25,0,0,8,18,0,24,0,158,16,0,1,379,0,0,16,0,0,11,16,0,0,39,0,46,0,326,6,4,77,1,0,147,10,0,3,0,0,64,3,53,0,0,0,0,0,0,20,4,54,344,0,54,0,0,0,0,46,0,0,19,3,0,0,0,11,0,2,0,0,5,14,0,0,0,2,3,0,37,0,0,0,104,30,1,4,9,0,0,0,0,5,0,82,0,5,37,0,1,0,1,4,49,3,0,25,572,0,0,3,0,0,0,0,6,330,0,244,2,0,41,0,0,0,0,0,2,26,2,0,49,3,0,0,0,1,0,2,2,234,0,8,3,0,0,0
"rgn.2.12",7,0,0,16,0,0,7,2,2,1,9,0,2,9,0,12,0,5,1,92,0,183,0,0,10,0,2,17,4,12,0,23,0,169,0,116,1,43,5,0,0,93,4,0,3,0,6,42,2,86,0,0,14,0,0,0,18,0,59,856,0,12,0,10,0,0,243,0,0,10,2,0,0,0,4,0,2,0,0,0,36,0,0,0,0,1,0,25,0,0,0,15,1,1,2,5,0,0,0,0,9,0,96,0,2,10,0,0,0,8,14,8,26,0,8,429,0,0,8,3,0,0,0,1,341,0,114,0,0,0,0,0,0,0,0,0,9,0,0,46,11,162,14,0,20,0,0,7,218,0,7,3,6,0,0
"rgn.2.13",30,0,0,3,0,1,2,0,4,2,2,0,1,1,1,20,4,47,6,91,4,69,0,0,2,2,3,32,5,10,0,76,9,122,0,129,2,39,101,0,0,25,4,1,0,0,13,73,8,86,0,2,0,28,0,0,556,12,140,143,0,6,2,0,1,0,169,2,0,33,3,1,0,0,6,1,1,2,0,0,6,0,0,0,2,4,0,0,0,0,0,7,31,6,0,74,0,2,0,0,68,0,192,0,9,12,0,4,2,0,3,7,1,0,55,240,0,0,3,6,0,0,0,0,4,0,107,28,0,0,0,3,0,2,0,0,59,0,0,1,1,324,2,0,51,0,2,4,475,12,8,1,7,0,0
"rgn.2.14",0,0,2,0,0,2,0,0,1,159,0,0,0,3,0,124,0,116,0,0,3,47,8,0,8,0,2,7,74,2,0,73,0,2,4,190,0,31,20,3,0,4,245,0,0,0,1,37,14,19,0,0,0,4,0,0,70,0,210,63,29,16,0,10,2,9,11,0,0,20,20,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,67,12,0,239,0,9,0,0,4,0,4,0,0,0,0,0,0,15,43,142,9,15,454,250,0,0,4,0,0,2,0,0,16,0,11,88,0,0,0,0,163,0,0,0,0,0,0,271,0,2,4,5,27,0,9,0,352,0,19,2,0,0,0
"rgn.2.15",5,0,0,29,0,0,38,5,0,206,0,0,2,6,0,3,0,154,75,0,8,99,8,0,20,10,9,6,127,0,0,95,7,5,3,103,4,3,31,1,0,84,98,1,0,0,0,62,20,27,6,0,3,0,0,2,23,6,15,115,0,451,0,337,3,0,42,0,0,47,44,5,0,0,0,0,0,0,0,1,9,0,0,0,2,4,4,0,0,0,0,1,0,0,0,0,0,9,0,9,0,0,49,0,2,30,0,0,0,7,0,131,180,4,8,308,0,0,0,2,0,0,0,0,90,2,275,0,0,0,0,0,0,0,0,0,10,0,0,4,1,0,0,0,51,0,2,0,304,16,5,4,0,0,11
"rgn.2.18",0,0,0,0,0,0,0,24,30,23,0,0,0,11,0,0,0,1703,0,14,3,25,0,0,3,0,0,0,0,0,0,0,0,8,220,179,12,0,3,0,0,27,6,1,0,0,3,4,1,50,0,9,0,2,1,0,43,1,0,118,0,73,7,1,0,0,31,0,0,0,5,0,0,0,29,1,0,0,0,0,4,0,9,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,37,0,0,0,0,0,30,7,34,0,16,0,0,9,0,0,0,0,0,246,0,10,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,35,0,0,0,0,0,352,0,0,10,0,0,0
"rgn.2.19",0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,35,1,0,0,31,0,0,1,0,1,2,9,0,0,1,0,26,4,46,1,10,1,0,0,22,2,0,0,0,0,10,1,4,0,0,0,0,0,0,40,0,1,59,0,2,0,2,0,0,7,0,0,1,1,6,0,0,0,0,0,0,0,0,3439,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,1,67,0,0,2,0,0,0,0,0,83,0,18,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,0,0,0,23,0,0,9,0,0,1
"rgn.2.2",2,0,0,16,0,0,18,0,0,63,0,0,0,0,0,27,0,237,2,129,4,101,2,0,9,7,0,0,18,16,0,92,36,14,4,82,3,0,9,0,0,17,17,0,0,0,0,177,2,42,0,1,4,0,0,0,49,0,77,145,0,91,0,0,0,0,123,0,0,55,6,2,0,0,0,0,0,2,0,0,21,0,0,0,0,0,15,50,0,0,0,35,12,0,22,54,0,25,0,1,2,0,15,0,0,5,0,0,3,0,0,85,0,0,168,1118,1,0,5,2,0,0,0,0,159,0,17,2,0,3,0,3,0,0,0,0,3,2,0,8,1,221,7,0,37,1,0,3,180,0,0,4,2,5,0
"rgn.2.5",0,0,0,50,0,0,0,0,12,82,0,0,0,0,0,60,13,16,32,13,0,44,0,0,1,0,0,0,204,4,0,3,3,2,0,29,3,2,0,0,0,13,81,2,0,3,0,131,32,1,0,0,0,0,0,0,0,0,78,16,32,15,0,135,18,5,48,0,0,95,35,0,0,0,2,0,7,0,0,1,4,0,0,0,2,0,6,2,0,0,0,0,72,5,79,98,0,0,0,4,0,0,30,0,0,2,0,1,0,98,18,270,188,17,253,368,0,0,0,0,0,27,0,0,14,0,30,54,0,4,0,0,108,2,0,0,2,0,0,10,4,51,7,0,219,2,3,0,547,0,15,0,0,0,0
"rgn.2.6",10,0,0,2,0,0,0,18,92,155,2,0,2,7,2,51,0,8,53,0,0,97,2,4,14,0,20,19,397,49,0,31,0,65,3,82,10,3,48,2,0,57,92,2,3,0,4,18,5,51,0,0,0,52,0,0,11,3,85,141,3,359,0,0,0,0,67,0,0,35,1,2,0,0,5,12,2,1,0,0,10,0,0,0,2,1,0,28,0,0,0,1,51,29,0,30,0,7,0,0,7,11,160,0,2,15,9,1,0,1,9,138,1,82,43,243,1,0,2,3,0,0,0,5,107,0,126,0,0,6,0,30,0,28,0,2,16,14,0,5,0,2,9,0,53,0,7,3,371,0,0,2,0,0,0
