cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.07,164,768,4,62,gelu,double,0.1,150,0.0003115234408402864,0.7224366068840027,0.06229564130974687,5,0.9273504273504274,6,10,128,xavier_uniform,0.070319833164315,9.214812700762081e-05,0.8064967848367971,leaf,0.6530624106778639,layernorm,cosine
0.1,168,768,4,64,gelu,constant,0.3,150,0.0002147959329140021,1.0604023933410645,0.12186926898506273,9,0.6175213675213675,7,5,128,xavier_uniform,0.024962764687884775,8.071338641419452e-05,0.8788710143250524,leaf,0.7129601735387244,layernorm,cosine
0.1,169,768,4,64,gelu,constant,0.3,150,0.00022174608048084257,1.0923181772232056,0.055499569357130914,14,0.7970085470085471,5,5,128,xavier_uniform,0.02310441495499716,1.6380238889417527e-05,0.8148422041739587,leaf,0.6545442932876936,layernorm,cosine
0.1,170,768,4,64,gelu,constant,0.3,150,0.0003728423503235067,1.0496679544448853,0.04083987805349831,16,0.7735042735042735,5,5,128,xavier_uniform,0.026236372275560298,3.0027056127415828e-05,0.87859629664756,leaf,0.7163334751024868,layernorm,cosine
0.07,171,768,4,63,gelu,double,0.3,150,0.0003671519214709492,0.8759268522262573,0.07061609852112145,15,0.7628205128205128,5,5,128,xavier_uniform,0.022230506310131057,3.97815169656333e-05,0.6891825745868269,leaf,0.6593220703002565,layernorm,cosine
0.07,172,768,4,64,gelu,double,0.3,150,0.00037773352465492275,0.9470258951187134,0.03931113651031327,12,0.7200854700854701,8,5,128,xavier_uniform,0.026267527730179322,2.892881344311285e-05,0.723080738202927,leaf,0.656430384195784,layernorm,cosine
0.07,173,768,4,64,gelu,constant,0.3,100,0.00035651027677588654,0.8985849618911743,0.054396108090568995,16,0.8012820512820513,5,5,64,xavier_uniform,0.023215263947144685,1.7438510332304984e-05,0.6873003539201079,leaf,0.6579250619377947,layernorm,cosine
0.07,174,256,4,64,relu,double,0.3,100,0.00036845571920509187,1.0113556385040283,0.04551629389579083,15,0.8034188034188035,5,5,64,xavier_uniform,0.025349880740942483,3.442256706163585e-05,0.7032079891671528,leaf,0.6533459274272789,layernorm,cosine
0.1,175,256,4,64,relu,double,0.3,80,0.0003968350735199168,1.1200389862060547,0.10836850102125714,10,0.8771367521367521,4,5,64,xavier_uniform,0.058483877650213616,4.1996046190158024e-05,0.7262539597243799,leaf,0.7294740035295991,layernorm,cosine
0.07,176,768,4,64,gelu,double,0.3,150,0.0003721962398921109,0.905413031578064,0.061228728920204235,9,0.8066239316239316,9,5,128,xavier_uniform,0.02687016648416639,1.3731044431602148e-05,0.716449651622563,leaf,0.6497521061430365,layernorm,cosine
0.07,177,768,4,64,gelu,double,0.3,100,0.0003873242945823838,0.8979085087776184,0.04543584360533477,14,0.8055555555555556,4,5,64,xavier_uniform,0.04873708287537809,2.8001492166524446e-05,0.719165454251945,leaf,0.6154837775091309,layernorm,cosine
