cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm
0.07,709,512,3,29,leaky_relu,constant,0.1,150,0.00041138277320764614,0.6909559369087219,0.01696508909312521,6,0.873062015503876,0.03910570284563892,8.21664896201297e-06,0.8517142635527857,leaf,0.7672024730229277,batchnorm
0.07,710,512,3,32,leaky_relu,constant,0.1,150,0.0005082374175397824,0.7116108536720276,0.07779274193221783,7,0.9273255813953488,0.05183533585278779,1.6691661155442785e-05,0.7839969869665736,leaf,0.6490020120506792,batchnorm
0.07,711,512,3,31,leaky_relu,constant,0.1,150,0.0003151540969023889,0.7535333037376404,0.036585922695061515,6,0.9011627906976745,0.03485631503940781,2.364544226120344e-05,0.8139355431829126,leaf,0.33862285168201145,batchnorm
0.07,712,512,3,33,gelu,constant,0.2,100,0.00045245719075797704,0.8782656192779541,0.12640495758811246,6,0.7810077519379846,0.02602235119611412,1.304827387975834e-05,0.8625027010781221,leaf,0.7887785397539238,batchnorm
0.07,713,256,3,29,leaky_relu,constant,0.1,150,0.0002851994345190895,0.8899790048599243,0.029991481756614875,6,0.9156976744186046,0.06036696262475211,1.830960969717251e-05,0.7276656257564248,leaf,0.32474900884823826,batchnorm
0.07,714,512,3,30,leaky_relu,constant,0.1,150,0.00034459425831377243,0.6350442171096802,0.01052350699178813,5,0.9079457364341085,0.04478309876578816,1.0069985667802945e-05,1.3274445927430658,leaf,0.3601879523961386,batchnorm
0.07,715,512,3,28,leaky_relu,constant,0.1,150,0.00037550893748795736,1.0066819190979004,0.022708602119791966,8,0.813953488372093,0.024448044642525944,1.5300604397078397e-06,0.8339194881637154,leaf,0.30524554446375035,batchnorm
0.07,717,512,3,34,leaky_relu,constant,0.1,150,0.0004765741181302024,1.0955816507339478,0.1529343679803688,2,0.937984496124031,0.11060295036388601,2.3774151616229497e-06,1.1077951538655604,leaf,0.33314045061442427,batchnorm
0.07,718,512,3,30,leaky_relu,constant,0.1,150,0.0002657904570630983,0.6551682353019714,0.18347874354157695,3,0.938953488372093,0.06957535136489038,9.156950691324725e-07,0.8793756233513442,leaf,0.6877082543377228,batchnorm
0.1,720,512,3,28,leaky_relu,constant,0.1,150,2.1164849531569165e-05,1.0324448347091675,0.06018463412072269,6,0.9021317829457365,0.05064856077887939,7.675040506897262e-05,0.758822242936461,leaf,0.5012468445646526,batchnorm
0.07,721,512,3,37,leaky_relu,constant,0.2,150,0.0003742198780877121,0.8071132898330688,0.005920989566585072,5,0.7781007751937985,0.010234517572660144,1.1980657638884818e-05,0.8263232731174855,leaf,0.32014672789522874,batchnorm
0.07,725,512,3,29,leaky_relu,constant,0.1,150,0.00030383600657119436,0.7895613312721252,0.03634577827897184,7,0.812984496124031,0.024321786631212896,5.707160621717982e-05,0.8560392716550455,leaf,0.46612326276992605,batchnorm
0.07,728,512,3,30,leaky_relu,constant,0.1,150,0.000457899433132047,0.7649674415588379,0.021545142033652976,7,0.811046511627907,0.02538751057401493,8.898219111486202e-05,0.9525284640991172,leaf,0.35062983892171773,batchnorm
0.07,729,512,3,25,leaky_relu,constant,0.1,150,0.00024350301820186813,0.7340887188911438,0.00782708868553456,7,0.9195736434108527,0.07468315447219225,7.096487092728993e-05,0.8181025796682775,leaf,0.32857278207691626,batchnorm
0.07,730,512,3,27,leaky_relu,constant,0.1,150,0.0005142561226987273,0.6726813912391663,0.033444012698405606,5,0.9166666666666666,0.03692920218970581,4.360958063832967e-05,1.9592419148916884,leaf,0.4815387210804561,batchnorm
0.07,733,512,3,29,leaky_relu,constant,0.1,150,0.00043874370578303424,0.8992316126823425,0.012599896910150557,24,0.7267441860465116,0.04953245617456059,3.944131787626272e-05,0.9243460228408187,leaf,0.3780851324546785,batchnorm
0.05,734,256,3,31,leaky_relu,constant,0.1,150,0.0002862531389038612,0.7978492379188538,0.017387501944642125,11,0.6792635658914729,0.02326075042650158,3.085231725987283e-05,0.7270556374038728,leaf,0.3547887149832581,batchnorm
0.07,735,512,3,36,leaky_relu,constant,0.1,80,0.0003225636749587958,0.9388842582702637,0.012538669270825531,5,0.9079457364341085,0.059973831472594566,1.8645796270253867e-05,0.8020305879411378,leaf,0.3388302041900742,batchnorm
0.01,736,512,3,40,gelu,constant,0.1,150,0.0005493510188178863,0.3088027536869049,0.025470638799769147,16,0.8430232558139535,0.039101498592941514,1.527521338195367e-05,0.8647433521479799,leaf,0.3123614296003965,batchnorm
0.07,737,512,3,28,leaky_relu,constant,0.1,150,0.00021592548461238712,0.7329365015029907,0.01902379619129828,6,0.8788759689922481,0.02384110802331657,0.00010485170772911064,0.7578634585321216,leaf,0.5077606103133993,batchnorm
0.07,738,512,3,26,leaky_relu,constant,0.1,150,0.0003894606827929091,0.8226706385612488,0.002526651981902302,33,0.7005813953488372,0.010813455609338472,6.448303457426749e-05,0.8380970954506994,leaf,0.7424953460643555,batchnorm
0.07,739,512,3,24,leaky_relu,constant,0.2,150,0.0005039234306361001,0.7425745725631714,0.02968526555668081,5,0.939922480620155,0.0813820279019766,2.436160033021947e-05,0.6957220050004074,leaf,0.5330447045402412,batchnorm
0.07,740,512,3,34,leaky_relu,constant,0.1,150,0.00045411155565320177,0.7997562885284424,-1.346796049923548e-16,5,0.9215116279069767,0.04684324518209726,4.391359272107551e-05,0.8886029036963291,leaf,0.32705832004711094,batchnorm
0.07,741,512,3,34,leaky_relu,constant,0.1,150,0.00046300882190209006,0.8170983195304871,0.2442008164210518,2,0.8323643410852714,0.07091342928094424,5.340468198609183e-06,0.9688548824846357,eom,0.32703286351513317,batchnorm
0.07,742,512,3,32,leaky_relu,constant,0.1,150,0.0004244483192971576,0.7716736793518066,0.02190549142518213,6,0.9224806201550387,0.057252172207171145,3.3155161954216006e-05,0.934189316975617,leaf,0.3192632413855102,batchnorm
0.07,743,512,3,33,leaky_relu,constant,0.1,150,0.00048747749331158385,0.8143722414970398,0.05956802635152327,4,0.9331395348837209,0.044932286006962474,4.700939720167223e-05,0.9022785260165089,leaf,0.33098052868864813,batchnorm
0.1,745,512,3,34,leaky_relu,constant,0.4,150,0.00036392736158003306,0.9717308878898621,0.04994931574781874,5,0.9457364341085271,0.0654981759415605,1.950285052712443e-06,0.8963670269780804,leaf,0.4544607458743849,batchnorm
0.07,748,512,3,31,gelu,constant,0.1,150,0.00034971962916873845,0.6190314292907715,0.10736047859327691,8,0.8197674418604651,0.010511886533893611,1.1285738121420012e-06,0.8713301661816291,leaf,0.31717097643141146,batchnorm
0.07,751,512,3,34,leaky_relu,constant,0.1,150,0.0003839620309990774,0.9399661421775818,0.06820071961826321,4,0.9253875968992248,0.03570141269607602,3.6271624962908505e-06,0.7448239012782762,leaf,0.3646861533397315,batchnorm
0.07,752,512,3,33,leaky_relu,constant,0.5,150,0.00011756217607183578,0.8537626266479492,0.11050760971507773,3,0.9331395348837209,0.061375150336011354,7.94220408364573e-05,0.8780846587694571,leaf,0.3075167276060916,batchnorm
0.07,753,512,3,32,leaky_relu,constant,0.1,150,0.0004996232260729505,0.7454643249511719,0.26583761565180153,4,0.8197674418604651,0.025224711780206764,4.9267416820931294e-05,0.9841456423803523,leaf,0.2907226940412361,batchnorm
0.07,754,512,3,36,leaky_relu,constant,0.1,150,0.0003045009635755739,0.7480171322822571,0.0014567338513711287,5,0.8817829457364341,0.0377453460938548,2.052984942241802e-05,0.8474104950222244,leaf,0.7162863641289752,batchnorm
0.07,755,512,3,36,leaky_relu,constant,0.1,150,0.0002477666316423453,0.6684202551841736,0.033278512355688836,5,0.9195736434108527,0.07005550290452703,1.8078414818808906e-05,0.8386752510434076,leaf,0.6684498381078968,batchnorm
0.07,757,512,2,38,leaky_relu,constant,0.1,150,0.000270928611468707,0.6983466148376465,0.039780439510852986,8,0.9156976744186046,0.058178671362815806,1.4812528202378591e-05,0.804252306534329,leaf,0.74470987821221,batchnorm
0.07,758,256,3,35,leaky_relu,constant,0.1,100,0.00030702414900619967,0.8076149821281433,0.18211057365166256,2,0.7781007751937985,0.08131339633660266,2.1324397791275103e-05,0.8884677238303766,leaf,0.7802160976695446,batchnorm
0.07,759,512,3,37,leaky_relu,constant,0.2,80,0.00031313354028072397,0.8367850184440613,0.023615755823435326,6,0.7781007751937985,0.042211495946381315,2.6517786680481195e-05,1.7559383802589714,leaf,0.2773877874393242,batchnorm
0.07,760,512,3,36,relu,constant,0.1,150,0.00030724283805540106,0.7888147234916687,0.3158610223015073,2,0.5959302325581395,0.03660533204911036,1.712629031053919e-05,0.774777740900079,eom,0.7092111409045242,batchnorm
0.07,762,512,3,35,leaky_relu,constant,0.1,150,0.0005547041395363181,0.7976694107055664,0.0033236533940714506,5,0.9302325581395349,0.061187741219750555,1.2607637332556613e-05,0.8633587695115954,leaf,0.7159685712103306,batchnorm
0.07,763,512,3,39,leaky_relu,constant,0.1,150,0.0001960547958792058,0.7104392051696777,0.013731912193499162,5,0.8934108527131783,0.036463380094541344,3.248207694034232e-05,0.9099409841684126,leaf,0.7293412784783039,batchnorm
0.05,764,512,3,30,leaky_relu,constant,0.1,150,0.00026721586117168096,0.7630919814109802,0.019893723272459366,6,0.7781007751937985,0.02326223986768687,2.0515017601294943e-05,0.8402293437506835,leaf,0.6495906485383447,batchnorm
0.01,766,512,3,31,leaky_relu,constant,0.1,150,0.00034322208054633345,0.2778829336166382,0.04898435497884523,6,0.8381782945736435,0.010020888956064004,3.6983967121218844e-05,0.6675207568991612,leaf,0.49553757635736356,batchnorm
0.07,768,512,3,30,leaky_relu,constant,0.1,150,0.00024353299440246768,0.6382887363433838,0.006757516237908379,11,0.6589147286821705,0.010272829288915961,2.6182798790685338e-05,0.8249966401231347,leaf,0.7514317036037715,batchnorm
0.07,771,512,3,42,leaky_relu,constant,0.1,80,0.0005416045053795669,0.967212438583374,0.010040622788406828,11,0.8032945736434108,0.02522186286469955,2.9515162361970935e-05,0.9308187317944636,leaf,0.329429226976834,batchnorm
0.1,772,512,3,24,leaky_relu,constant,0.1,150,0.00047356396872157207,0.9485178589820862,0.013866721529863412,5,0.9031007751937985,0.05042873396102106,1.587847064132982e-05,0.7131543585142371,leaf,0.7221562988231328,batchnorm
0.07,773,512,3,38,gelu,constant,0.1,150,0.00033324673178177964,0.7462213635444641,0.09381101441743307,5,0.8420542635658915,0.010122218650619599,1.1141718695237456e-08,0.8685124609329397,leaf,0.5122421684138962,batchnorm
0.07,774,512,3,36,leaky_relu,constant,0.1,150,0.00040487651105248156,0.6944402456283569,0.016355855186209765,7,0.8924418604651163,0.033646597608239834,5.518676018341096e-05,0.8429124209467125,leaf,0.7969665258141683,batchnorm
0.07,777,512,3,29,leaky_relu,constant,0.5,100,0.00036797214535585316,0.8728999495506287,0.022108827503425056,8,0.7577519379844961,0.02487686233615046,2.3548936396837517e-05,0.8960333699636908,leaf,0.7729317241541596,batchnorm
0.05,778,256,3,25,leaky_relu,constant,0.2,150,0.0002200770434909944,0.601356029510498,0.013436832198850966,7,0.7587209302325582,0.010047726910144024,4.140356336987214e-05,0.8561281890968254,leaf,0.7620874130652652,batchnorm
0.07,779,512,3,8,leaky_relu,constant,0.1,150,0.00032102205040297765,0.8499639630317688,0.29482020552069177,2,0.8585271317829457,0.08433771435070042,6.536833718710785e-05,0.9041394631318562,eom,0.3159499949773643,batchnorm
0.07,780,512,3,30,leaky_relu,constant,0.1,150,0.0004537939332371,0.7157679796218872,0.08587020572122925,7,0.9224806201550387,0.05473203486662687,2.703958165449964e-05,0.8236918046467464,leaf,0.2975566429313203,batchnorm
0.07,781,512,3,28,leaky_relu,constant,0.1,150,0.0001640964167951924,0.8665920495986938,0.01823886605711461,6,0.8352713178294574,0.036828315570764825,7.569669196472878e-07,0.7668485510016917,leaf,0.6750877974768512,batchnorm
0.03,784,512,3,37,leaky_relu,constant,0.1,80,0.00042375547559072083,0.5072956681251526,0.0404020015568784,10,0.7073643410852714,0.026078062156699004,2.6555857522185553e-06,0.8008517353534379,leaf,0.5211450214920231,batchnorm
0.07,790,512,3,34,leaky_relu,constant,0.0,150,0.00042316467701241533,0.6836388111114502,0.005582354542203702,13,0.8333333333333334,0.035560692808678046,6.592935464862134e-05,0.784712089816839,leaf,0.26681010738501915,batchnorm
0.07,791,512,3,32,leaky_relu,constant,0.1,150,0.00032349254328050916,0.6452847719192505,0.013196462894643518,28,0.6589147286821705,0.010134100591122392,1.3570557355825715e-05,0.8718462383129378,leaf,0.3319175229715212,batchnorm
0.07,792,512,3,28,leaky_relu,constant,0.1,150,0.0005820408591816844,0.7493829131126404,0.2216011136145964,2,0.937015503875969,0.08019526337187081,2.283695254539287e-05,0.9562246922801783,leaf,0.5103521865968883,batchnorm
0.05,793,512,3,36,leaky_relu,constant,0.3,150,0.00039523858746365196,0.6915135979652405,0.14870998510198835,2,0.8410852713178295,0.05441963791688472,7.7062116715229e-05,0.9117704613377005,leaf,0.6949107348749451,batchnorm
0.07,794,512,3,33,leaky_relu,constant,0.1,150,0.00046963462438154763,0.7644878625869751,0.053593822935328043,7,0.9234496124031008,0.029355219397776904,1.8499072479533243e-05,0.8480873025467511,leaf,0.3222564790844489,batchnorm
0.07,795,512,3,29,leaky_relu,constant,0.1,150,0.0002963857010169851,0.6993029117584229,0.0033737778008867234,14,0.7684108527131783,0.022798895208440313,4.388480694384894e-05,0.8171510181735326,leaf,0.5418854456621657,batchnorm
0.01,796,512,3,30,leaky_relu,constant,0.1,80,0.0005175438019482121,0.26582077145576477,0.10127139329310829,11,0.9156976744186046,0.04633009167347313,5.738706230481244e-05,0.8896006512617437,leaf,0.29570965909805325,batchnorm
0.07,798,512,3,27,gelu,constant,0.2,150,0.00033667000892609946,0.9947525262832642,0.3519310309688447,4,0.47189922480620156,0.02320906676117225,1.0948816957990977e-05,0.7826731491588969,eom,0.492341415845083,batchnorm
0.07,799,512,3,25,leaky_relu,constant,0.1,100,0.00044034947264485065,0.7502638697624207,0.024553173303768102,10,0.5813953488372093,0.04585779702372682,2.4577862863885017e-05,0.8325725207867277,leaf,0.5257202283323735,batchnorm
0.07,800,256,3,31,leaky_relu,constant,0.1,150,0.0005957334012618658,0.7019511461257935,0.07886571371134339,8,0.7916666666666666,0.023499004674521737,8.563926195128565e-05,0.7468851985437761,leaf,0.3070310456571752,batchnorm
0.1,801,512,3,33,leaky_relu,constant,0.1,150,0.0002452838376841598,0.7705857753753662,0.03175112364579205,5,0.9263565891472868,0.06049655087363244,3.975774211057381e-05,0.9400279524983891,leaf,0.2821391225581011,batchnorm
0.07,802,512,3,24,leaky_relu,constant,0.1,150,0.000389090609388872,0.7726613879203796,0.053228706771394914,27,0.6957364341085271,0.03990852587503712,2.3030842185004681e-07,0.8760609170703894,leaf,0.5340323513164044,batchnorm
0.07,803,512,3,26,leaky_relu,constant,0.1,150,0.000307222278878449,0.7506664395332336,0.013383049362756971,6,0.7897286821705426,0.022914972136802835,1.0947108730369658e-07,0.7005537373597639,leaf,0.5464818193625925,batchnorm
0.07,804,512,3,39,leaky_relu,constant,0.5,150,0.0004829208714583293,0.7147966027259827,0.008751801242474017,19,0.7238372093023255,0.010308965995292269,1.626244649789385e-05,0.8066734824870884,leaf,0.3228942567109557,batchnorm
0.07,805,768,3,28,leaky_relu,constant,0.1,150,0.00026663499299378184,0.9084063768386841,0.04216146324725871,5,0.8343023255813954,0.054270839166173965,9.522133366268946e-07,0.9083314466690832,leaf,0.3157606510143831,batchnorm
0.01,807,512,3,32,relu,constant,0.1,150,0.0005479735878385379,0.23917512595653534,0.04674876653808439,7,0.9302325581395349,0.03712917350139792,6.827746537535415e-05,0.832299685097542,leaf,0.5182958878223936,batchnorm
0.05,809,512,3,22,leaky_relu,constant,0.1,80,0.0003935347142923118,0.5792492628097534,0.09693031085636772,8,0.7170542635658915,0.035756140165971124,4.5384372991701843e-07,0.7524772462211371,leaf,0.3403870921584706,batchnorm
0.07,811,512,3,29,gelu,constant,0.1,150,0.00030514772233018023,0.6701371669769287,0.07096707182015584,8,0.8042635658914729,0.010251759597693366,2.0702516891897417e-05,0.8477327996928579,leaf,0.4707021716989541,batchnorm
0.03,812,512,3,27,leaky_relu,constant,0.1,150,0.0004900799402450608,0.46498578786849976,0.06931102242422521,11,0.8498062015503876,0.0473845428464683,9.837763427829545e-05,0.9130683759194597,leaf,0.33500218506833257,batchnorm
0.07,813,512,3,35,leaky_relu,constant,0.1,150,0.00034128394245859885,0.583105742931366,0.0016827308507344407,5,0.8914728682170543,0.02451193563200712,2.7538017370456025e-05,0.7277176390098617,leaf,0.6055073885585399,batchnorm
0.07,814,512,3,35,leaky_relu,constant,0.1,150,0.00041902789900777923,0.7906218767166138,0.04449566507597038,6,0.8527131782945736,0.03536109700874361,2.8311657865210895e-05,0.784046132822998,leaf,0.6144319559669529,batchnorm
0.07,815,512,3,36,leaky_relu,constant,0.1,150,0.000547211216438988,0.7353071570396423,0.01872381997170725,7,0.8798449612403101,0.025102290840442888,2.1143973854299727e-05,0.6949601099855574,leaf,0.599366614207121,batchnorm
0.07,818,512,3,34,leaky_relu,halve,0.1,150,0.0006298033103125602,0.6354405283927917,0.35837696260406476,2,0.3808139534883721,0.010217570750024678,2.6940652140491463e-05,0.7382910091150302,eom,0.6070983529915918,batchnorm
0.07,819,512,3,37,leaky_relu,constant,0.1,150,0.0004032576860405505,0.9106605648994446,1.1408345666504986e-16,5,0.8498062015503876,0.035223531701136415,3.405509579896933e-05,0.7051753070437231,leaf,0.6380831147914623,batchnorm
0.07,822,512,3,38,leaky_relu,constant,0.3,150,0.0004333515813844148,0.7057744264602661,0.08038633999697108,3,0.8885658914728682,0.0654546369965879,3.809912038621474e-05,0.7272885541253705,leaf,0.6410981458306836,batchnorm
0.05,823,256,3,39,leaky_relu,constant,0.1,100,0.0003982346404922179,0.7513476610183716,0.012813849755818273,5,0.9428294573643411,0.054533473332834925,2.0906045438203174e-05,0.6925359847679201,leaf,0.63378490693954,batchnorm
0.07,824,512,3,37,leaky_relu,constant,0.1,150,0.00046102565248726804,0.9954372644424438,0.14859264654110876,2,0.9428294573643411,0.0725186707280919,3.105910224315356e-05,0.6760849620050644,leaf,0.6196111964605855,batchnorm
0.07,825,512,3,37,leaky_relu,constant,0.4,150,0.00037998270321203765,0.7252680063247681,0.027316177749629127,5,0.937015503875969,0.04327007905712983,2.4149270570233165e-05,0.7318726229364416,leaf,0.5874801737045761,batchnorm
