cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.1,196,768,3,24,gelu,halve,0.3,100,1.86612302477087e-05,1.2956247329711914,0.06458508655126284,2,0.6346899224806202,3,5,32,xavier_normal,0.08257018674624714,5.967221564140712e-05,0.708121787560054,eom,0.4169063780190893,batchnorm,cosine
0.01,189,256,3,22,gelu,halve,0.3,100,1.8332093997234296e-05,0.36305832862854004,0.09629045808550486,3,0.8013565891472868,3,null,128,xavier_normal,0.05409316001484292,1.366332847999213e-05,0.6403941650523026,eom,0.41641275038596537,layernorm,cosine
0.01,188,256,3,22,gelu,halve,0.5,100,1.8075491317327638e-05,4.25311803817749,0.11430210160187236,2,0.8837209302325582,3,null,128,xavier_normal,0.26359272405194145,1.312647026854337e-05,0.6335687765838877,eom,0.7799780409229808,batchnorm,cosine
0.1,201,768,3,22,gelu,halve,0.2,100,3.686741404242605e-05,1.0699031352996826,0.23433904865256197,2,0.5542635658914729,3,5,32,xavier_normal,0.0767307337738713,3.3827043274720117e-07,0.6362708508664944,eom,0.41210750443808464,batchnorm,cosine
0.1,206,768,4,30,relu,constant,0.2,100,4.0112289447773677e-05,1.16725754737854,0.16022877484241715,2,0.14244186046511628,4,5,32,xavier_normal,0.08861396080327721,1.4261585373651206e-06,0.5764828340412596,eom,0.2430867003436433,batchnorm,cosine
0.1,207,768,4,33,relu,constant,0.3,100,4.0985234395830065e-05,1.264302372932434,0.06446131083974395,2,0.30523255813953487,4,5,32,xavier_normal,0.09599054674387889,0.00011841242742336999,0.5587231449867357,eom,0.2841751242967358,batchnorm,cosine
0.1,211,768,4,25,relu,halve,0.3,100,4.0866586860279324e-05,1.359634518623352,0.05723959213935286,2,0.1511627906976744,4,5,32,xavier_normal,0.09230469242085178,1.301988474402368e-06,0.5701961214322335,eom,0.2602802085476632,batchnorm,cosine
0.1,214,768,4,27,relu,constant,0.3,100,4.185632504310451e-05,1.4273589849472046,0.0436279725032088,2,0.03972868217054264,4,5,128,xavier_normal,0.0979925293333845,8.855561080510648e-06,0.6476596847736401,eom,0.2649318121163013,batchnorm,cosine
0.1,215,768,4,30,relu,constant,0.2,100,4.2219502653196596e-05,1.2258003950119019,0.10259801662449854,2,0.06782945736434108,4,5,128,xavier_normal,0.05832287515556213,0.00015232469372104782,0.6609539921773959,eom,0.27606320968825626,batchnorm,cosine
0.1,210,768,4,27,relu,constant,0.3,100,3.935704902142089e-05,1.0901559591293335,0.11264462201799699,2,0.19767441860465115,4,5,32,xavier_normal,0.06379900182010127,0.00039279959659079976,0.5787773304441302,eom,0.2524589679478516,batchnorm,cosine
0.1,216,768,4,26,relu,constant,0.3,100,4.694034457779229e-05,1.4725428819656372,0.057344819921129345,2,0.007751937984496124,4,5,128,xavier_normal,0.05796872703586364,9.782882152636838e-05,0.6078087112053381,eom,0.20091886481112667,batchnorm,cosine
0.1,212,768,4,30,relu,constant,0.3,100,4.9847992910155495e-05,1.2441890239715576,0.09423995575274415,2,0.21220930232558138,4,5,32,xavier_normal,0.08957355875912407,1.6598042382465201e-06,0.5776550087008978,eom,0.2199546671249684,batchnorm,cosine
0.1,213,768,4,25,relu,constant,0.3,100,4.9314378181642194e-05,1.2516841888427734,0.13926214791640093,2,0.1937984496124031,4,5,32,xavier_normal,0.0522547771735769,6.852636713441121e-06,0.6562054926290101,eom,0.2548052492588673,batchnorm,cosine
0.1,217,768,4,27,relu,constant,0.3,80,4.857317217487768e-05,1.1841635704040527,0.09559292723156039,2,0.2441860465116279,4,5,32,xavier_normal,0.05479982027487536,0.0001620912894447494,0.6629615851854826,eom,0.2756612561533971,batchnorm,cosine
0.1,218,768,4,27,relu,constant,0.3,100,4.7685001048795214e-05,1.5798219442367554,0.13302504346614716,2,0.1821705426356589,4,5,32,xavier_normal,0.05910980896467366,1.058579166225306e-06,0.6573446149788963,eom,0.21779441687518078,batchnorm,cosine
0.1,219,768,4,27,relu,constant,0.3,100,5.01965744705822e-05,1.3347949981689453,0.12353602511036628,2,0.24612403100775193,4,5,32,xavier_normal,0.057061868738801286,0.00013214184970227898,0.5919144210423821,eom,0.2907685159982407,batchnorm,cosine
