"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetivibrio","Acetobacter","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Aeromonas","Akkermansia","Alcaligenes","Alistipes","Alkalibaculum","Alkaliphilus","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaeroplasma","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcanobacterium","Arthrobacter","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Brevundimonas","Bulleidia","Burkholderia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Chryseobacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Dehalobacter","Denitrobacterium","Dermabacter","Desulfosporosinus","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Elusimicrobium","Enterobacter","Enterococcus","Enterorhabdus","Eremococcus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Facklamia","Faecalibacterium","Filifactor","Finegoldia","Flavobacterium","Flavonifractor","Fusobacterium","Gallicola","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Janthinobacterium","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Morganella","Moryella","Murdochiella","Mycoplasma","Natronincola","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Paenibacillus","Pantoea","Papillibacter","Parabacteroides","Paracoccus","Paraeggerthella","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phyllobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Sarcina","Selenomonas","Serratia","Shewanella","Shimwellia","Slackia","Sneathia","Solibacillus","Solobacterium","Sphingomonas","Spiroplasma","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptobacillus","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tessaracoccus","Thiomonas","Tindallia","Tissierella","Treponema","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Variovorax","Veillonella","Victivallis","Weissella","Zimmermannella"
"rgn.6.16",0,0,0,0,0,0,0,0.000608640378371822,0,0,0,0,0,0,0,0.00112075699264603,0.00615504767396688,0.0274751245861266,0.000796341199523594,0,0,0,0.00132997498706761,0,0.000388914305105014,0,0,0,0,0.000614720609228934,0,0.00881724306811783,0,0.0165249814452108,0.00138220832128283,0,0,0,0.00353624343934817,0,0.00119211743842846,0.000403220173539594,0.00282956473610222,0.0100731034746364,0,0,0.000294690431054651,0,0.0090394596550931,0.00338024761875461,0.014778037749473,0.0012769295508308,0.0136909161785405,0.0103410241466815,0,0,0.00649876636610497,0.0384166224346584,0,0,0,0.00234577947561729,0,0,0,0.0381842789029253,0.000324748886592855,0.0203813613248544,0,0,0,0.000719258853238719,0.00161362225681553,0.00349944151280612,0,0.000838141791357328,0.121202577865657,0,0.00294126129610592,0.017023664156985,0.0995203447084873,0,0.0337298669113389,0,0,0.000776911535782377,0,0,0,0.0196647414266805,0,0,0,0.000250645490370048,0.000925717048674277,0,0,0,0,0.000807997922617475,0,0,0,0,0,0.00542601153356414,0,0,0,0,0,0.000631181688483,0.000351728942543849,0,0,0.000273786459433923,0.00128180131994414,0.000309687421112338,0.000473857059263834,0,0,0.010137305573742,0,0,0.00157667145082474,0,0,0.000702716494552069,0,0.00127419133926083,0,0,0,0,0.000403036454407137,0,0,0,0,0,0,0,0.00551854448072136,0,0.0019789750144022,0,0.000174687828640743,0.20430959142543,0.000259658685744489,0,0.000249840441181878,0,0,0,0,0,0.0302648487682557,0,0.0281808854633064,0,0,0,0.00103137592939754,0,0,0,0,0,0,0.000648445095688197,0,0,0.000423009413635905,0.000701000692874183,0.000496335015434582,0,0,0.00312674235896297,0.000227423672325322,0.0128911785778729,0.0028941539204596,0.000185339857764338,0.00185508926800191,0.000423009413635905,0,0,0,0,0.0063860130006129,0.115989857735726,0,0,0,0.00190444725649914,0,0,0.00457231261949274
"rgn.6.17",0,0.000255296152271186,0,0,0,0,0,0.000301561773066106,0,0,0,0,0,0,0,0.000683109620488378,0.018664007907151,0.0596008769344933,0.000340493101532593,0.00113075740777415,0,0,0.00251521769815036,0,0.0115965194527351,0,0,0,0,0.0245572763715689,0,0,0.00099237097015836,0.0407461179984042,0.00163257072582028,0,0,0,0.00811805454122965,0,0.00404884104073971,0.00315345165691309,0.00262565526243016,0.00123378546650023,0.000609927044866427,0,0.0227635165204518,0.000442835543015229,0.00695438992154851,0.00448089642797315,0.0909786712452464,0.00194482814639533,0.00738082756179996,0.00162329752234754,0,0,0.0224189288743136,0.0251591318160374,0,0,0,0,0,0,0.00410268082132952,0.0560371567033043,0.00837267236756753,0.0643703956928369,0,0,0.000165237057166099,0,0.00285876090332337,0,0,0.000350106423348965,0.0045138283351553,0,0.0151030381277317,0,0.0406023454618094,0,0.0938514506485112,0,0.000849596699965783,0.0138696255971448,0,0.000308124188342571,0,0.00182839991782526,0.000465277312543954,0,0.000476360233684831,0.00218426610070123,0.000314547470755359,0,0,0,0,0.00182729278236899,0,0.00027325005153108,0.000226819627561497,0,0,0.0062970042973599,0,0,0,0,0.000594076312105931,0.000234867020236017,0,0,0,0.000495836966097371,0,0,0,0,0,0,0.000401236499532764,0,0.00222503877013624,0.00113075740777415,0.00136283499663886,0.0147554163812508,0,0.0189787483580736,0.000687170830759652,0,0,0,0.00172020339195528,0,0,0,0,0,0.00159059013612783,0.000284553878227915,0.0465362864580663,0.00823552481038641,0.0018798038935609,0,0.00706916420246302,0.0326444071703595,0.00150083967976967,0,0.00103758480829296,0.00128336653018191,0,0,0,0.000281475379645935,0.0181241040421284,0,0.0504413109754282,0,0,0,0,0,0,0,0.0114915225979017,0,0,0.000603445023577726,0,0,0.000401236499532764,0.00685963553935832,0.00198754025731399,0,0,0.00554089627491458,0.000460159887450111,0,0,0,0,0,0,0,0,0,0.00182747725991054,0.0632827250169699,0,0,0,0.00369373875115138,0.000414795311745584,0,0.0004901771536825
"rgn.6.18",0,0.000317280673488597,0,0,0,0,0.00229872439225242,0,0,0,0,0,0,0,0,0,0.0012622710171679,0.0158556740879889,0.000342071432531392,0,0,0,0,0,0.0282684581797615,0,0,0.00230153921173985,0,0.00142953984344986,0.00261271836142295,0.00675440131812108,0,0.00190805867489233,0.00886257317551236,0,0,0,0.000241733428200132,0.000506500047343802,0,0,0.0995208867695074,0.00085949739702435,0.00921868323019456,0,0.0026324005432524,0,0.000319044235709461,0,0.000655620928700043,0.000285110094411266,0.0167827907191867,0.00244645691111409,0,0,0.0009826158584424,0.0351567581832776,0.0024077584939906,0,0,0,0,0,0,0.0214887604053556,0.00696977415574317,0.00252171513177299,0,0.00185534371221976,0,0,0,0,0,0,0.000768246754103499,0.00029859117758696,0.050657461850105,0,0.00373353494977907,0,0.00357161213828625,0,0,0,0.0020010390022307,0,0,0.00167171210858256,0.000244647147562526,0,0.0304552118412982,0,0.000389895663709842,0,0,0,0,0.000428173695934615,0,0,0,0,0,0.00483380878345388,0,0,0,0,0,0,0.0038854738642248,0,0,0.000615158799936042,0.00103365757131306,0.00415415755937924,0.000848973310241423,0,0,0.0923935946837954,0,0,0.00638057227860943,0,0,0,0,0.00235358256801472,0,0,0,0,0,0,0,0,0,0,0,0.00354901515324734,0.0501262131185113,0,0,0.000497775142302863,0.0400985790746361,0.0753174992853086,0.000306975953498614,0,0.000567170618236556,0.000747103412031545,0,0.0108177356656254,0,0,0.00133451468241082,0,0.00321961874497059,0.0396177961504293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166919965604266,0,0,0,0,0,0.00474446228913757,0.000464588017244835,0,0.0742027192563284,0,0,0,0,0,0,0.18384689424902,0,0.0018274360327864,0,0.000325578903161861,0,0,0.00468525823314695
"rgn.6.2",0,0.00335203210394589,0.000283260684747895,0,0.0102811071710283,0,0,0,0,0.000188074923819864,0,0,0.00406748855524894,0,0,0.000333794621118959,0.0292839713117603,0.00126675244584758,0.000827778327649009,0,0,0.000806967882710576,0.00194926408429898,0,0.00177222169706457,0,0,0,0,0.00391486265288126,0.000747768128564746,0.00350398264066863,0,0.0321625199793339,0,0,0,0,0.00321710970447182,0.000930845156838115,0.00307295085185717,0,0.000169061628081829,0.00712293814346376,0,0,0.0172588929723214,0.00146714569929361,0.00391197082079343,0.00602357107835691,0.0317618572627435,0.000808392973247846,0.00135224269333244,0.00397748077217457,0,0,0.0230419798154346,0.00196952929471953,0,0,0.000650857866589416,0,0,0,0,0.00922958558151031,0,0.0156725980008245,0,0.00496983409374431,0,0.000783463391154977,0,0,0.0002549260150108,0,0.046024834057159,0,0.0125491278831965,0,0.0503552843657648,0,0.00297780337817015,0,0,0.00273181763305231,0,0,0,0.0205731771549306,0,0,0.000948345867623738,0.000247292830499137,0.000619338853421242,0,0,0.0039152018348542,0.00063438806433095,0,0,0,0,0,0,0.000319001687502346,0.000232097537962115,0,0,0,0.000956010369307502,0,0.000346468538821092,0,0,0.000515710793981608,0.00513526899831836,0,0,0,0,0,0,0,0,0.0372168492058257,0,0,0,0.0236201536644503,0,0,0,0,0.00353004106453097,0,0,0,0.0014366232913138,0,0.00041738803211304,0.00116313386784091,0.0019415923988147,0.000955807621205465,0.00518681341624748,0,0,0.135300803836577,0,0,0.00159259260220917,0.00061236382019102,0.00025649898045235,0,0,0.000308124166223857,0.04390790722386,0.000209683050689658,0.0492579093817112,0,0,0,0.000495448632425626,0,0,0,0,0,0,0.00228017554731856,0,0,0.000417314313215171,0.00808695064482606,0,0,0,0.009557224698585,0.000425515823089564,0.000819497753151576,0.00986612538271731,0,0,0,0,0,0,0.100952126133234,0.00631518538932232,0.152718274516257,0.0119875065564781,0,0,0.000275282509525589,0.000418835600047698,0,0
"rgn.6.3",0.000337076511651636,0.000611749375024754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208079499428094,0.0159378868885071,0.00246895823395105,0.000756541166162242,0,0,0,0.00197707981716211,0.000954311551147495,0.00498073805840148,0,0,0,0,0.0394191053194062,0.00129965525620934,0.0140323654677833,0.000344788652708166,0.0224622071406797,0,0,0.000458397704906906,0,0.00329479884851864,0,0.00129184807746492,0,0.015660726967464,0.00893394938507328,0.000360066244336927,0,0.00127245500539091,0.00102525922909127,0.0130225262855764,0,0.0379339495376786,0.00171803412907631,0.00755917279128092,0.0166430924337808,0,0,0.0168975375636142,0.0099005114317537,0.000325975272704716,0,0.000664896665159922,0,0,0.000459608484746764,0.000578432574645439,0.0151619401651326,0,0.032510971295725,0,0,0.000176709031188394,0,0.00963314373792542,0,0,0,0.00567416560148282,0,0.00948560746923302,0,0.0456224555145739,0,0.0111219412666199,0,0,0.00181020234023676,0.000738484203600333,0,0,0.0129828254644852,0.000222818875696428,0,0.0032025193423299,0.000271634379898366,0.00132152744497577,0,0,0.000759132309000645,0.00110459459259104,0.000916940347961504,0,0,0,0,0,0.00442402383708745,0,0,0,0,0,0,0.0234884818063815,0,0,0,0.00402356246758142,0.00414781474051513,0.000258593668615726,0,0,0.00295868482864604,0,0,0,0,0,0.000884730743754774,0.000400654672427558,0.0111180748171646,0,0,0,0,0.000419094045821257,0,0,0,0,0,0,0.00293054854216481,0.00765363939497044,0.000277823144493116,0.0129245885150098,0,0.00922781194490479,0.253318181538956,0,0,0.00110537055916767,0.000321797133055941,0,0,0,0,0.0657299796678699,0,0.023474687072341,0.00166842234395516,0,0.000809979257298483,0,0,0,0,0,0,0,0.00031499330875652,0,0,0,0.000726139464041811,0,0,0,0.0256692216033108,0.000229174897882201,0,0.00737404230680118,0,0.00827191083509311,0,0,0,0,0,0,0.120354675722396,0.000214554943924023,0,0,0.00393911965199243,0.00045751207562181,0,0
"rgn.6.4",0,0.00103078188433542,0,0,0,0,0,0.00248404648281193,0,0,0,0,0.0188458887358755,0,0,0,0.00455371477859216,0.00342969136970089,0.000633392043401295,0.00132867659894089,0,0.000781694241123171,0.000620286712709045,0.000275707700642888,0.00203338231393014,0,0,0,0,0.136588686469064,0.0144186664775881,0,0.00156072129769857,0.0168828174478614,0,0,0,0,0.007036055807867,0,0,0.00556983798617206,0.00243336381870641,0.00242991989786522,0,0,0.0118144491358739,0.001735445359189,0.00288344411728566,0.00755609879648414,0.051096003747519,0.00291112450473351,0.00597317883172571,0.0183412899910808,0,0,0.0130702633822591,0.00056106625487617,0,0,0,0,0,0,0.000461519027414489,0.0103498944403477,0.000274499666875916,0.0211403872109531,0.000199250973379022,0,0,0,0,0,0,0,0.0343855426851189,0,0.00700312024207507,0,0.0587527241842625,0,0.0130763444324926,0,0,0.0259305891560248,0,0.000772542255383563,0,0.0272067402008985,0,0,0.00171006795137986,0.00982252675425637,0,0,0,0.00648581635587316,0,0,0,0,0,0,0,0.000563331241489985,0,0,0,0.000750766259087437,0.000238295894671724,0.00541464891070008,0,0,0,0,0.00131420858837254,0.000746659012538778,0,0,0,0.00128852376973423,0.00100460913578457,0,0,0,0.00511799569121095,0.000224034840834346,0,0.0159477509571674,0,0.000278238067574624,0,0.000283925018764968,0.01254888767213,0,0,0,0,0.00125244370274239,0.0139770016866781,0.000252667328773364,0.00798192014173673,0.0225315362829526,0.0252014118493469,0,0.00412026306355343,0.11329567986731,0.000598899142853928,0,0.000668268276899821,0.000527851272735749,0,0,0,0.000540236274292326,0.052746455222273,0,0.0484361438475446,0,0,0,0,0,0,0,0,0,0,0.00298131199364818,0,0,0.000356474209471945,0.00379919952468577,0,0,0,0.0259529249417718,0.000425933883908247,0,0.000332944503074398,0,0,0,0,0,0,0,0.00111780628371106,0.0535563679512601,0.0150669183223465,0.000606203643718309,0,0,0,0,0
"rgn.6.9",0,0.00904092916727992,0,0,0,0,0,0.00689397262681037,0,0,0,0,0.00576446479212255,0,0.000290019547056169,0.00106750829080617,0.00542349119206213,0.000164633104621538,0.00030753958349735,0,0,0,0.00235977987516208,0,0.00174552539390211,0,0,0,0,0.0346722533764295,0,0.00333330449852321,0.00279241610814912,0.0230713747216739,0,0,0,0,0.00136498002898108,0.00318182933552136,0.00717439269533019,0.00178727687991348,0,0.00788256255399995,0,0,0.00987793684586599,0.00144097425148696,0.00566156663419939,0.000576271133897262,0.0498890685579103,0.00979570342798907,0.00943069902066499,0.00474028857838311,0,0,0.0387842568893301,0.00642084440547377,0,0,0,0,0,0.000421853463222675,0.002415898193213,0.0117131941378318,0,0.0425302553645219,0,0,0,0.0140198514573285,0.00329784820154805,0,0,0,0.0258220617052374,0.00294223640456682,0.0104004017778834,0,0.0372045960120426,0,0.0752263128754819,0,0.000375007457142122,0.00939162628370914,0,0.000317352851580783,0,0.0118160631985811,0,0,0.000943523587655584,0.00336345708608026,0.00546648774152629,0,0,0.00243161363388675,0,0,0,0.000281360141850394,0,0,0,0.00118032662449877,0.000223492806997949,0,0,0,0.000265782468328136,0,0.0113403488037086,0,0,0,0.00225172832105138,0,0,0,0,0.0014852175209266,0,0,0.000413184919626346,0,0.00253235872346106,0.00144023741287758,0,0.0408572820953098,0,0,0,0.000326932609563083,0.0109038576447575,0,0,0,0,0,0.00586917509982432,0,0.007895824833049,0.00211415137389464,0.00447974526551345,0,0,0.0982362409524219,0,0,0.00100034010737923,0.000288314826286065,0,0,0,0,0.072029279451709,0.000410216301653373,0.0242330802404964,0.000230019229433304,0,0,0,0,0,0,0.00382336982968924,0,0,0.000623036721626631,0,0,0,0.00175195348296201,0.000684066289272769,0,0,0.102298051862533,0.000202260652835574,0,0.00386819996455551,0,0,0,0.000815856613247884,0,0,0,0.000288870025371685,0.0620655171938133,0,0,0,0.0173352275719669,0,0.000419587067424803,0
"rgn.7.1",0,0,0,0,0,0,0,0.000543971258383843,0,0,0.0191675068447446,0,0.0864334927624036,0,0,0,0,0.000871798183676852,0,0,0,0.0030614200894223,0.0138871510969855,0,0.000962535070793542,0,0,0.000149702176208072,0,0.216951803599923,0.00295115673304152,0.00604959680784519,0.00113359722768971,0.0692500969461419,0,0,0,0,0.00113701327154586,0,0,0,0,0,0,0,0.00375409826740796,0.000586725205164541,0.00120781529703108,0.00149844971915182,0.0897275191855496,0,0.00037567138554963,0,0,0,0.0282374012962071,0.000407681340484842,0,0,0,0,0,0,0,0.00137164590347157,0,0.0124878511388722,0.00137206098439119,0,0,0,0,0,0,0,0.00421702039569673,0,0.00472461951214845,0,0.101386881669326,0.000179404831084117,0.00155568349693673,0,0.00414559870802431,0.000219757098923756,0.000213308445860977,0,0,0.110773805201907,0,0,0.00184642970232398,0,0.000200395060246904,0,0,0.000215291009950066,0,0,0,0,0,0,0,0.000926898334021069,0,0,0,0.0060984279331447,0.000172547076609118,0,0.000212445068850261,0,0,0,0,0,0.000143370235160541,0,0,0.00481811007025967,0,0,0,0,0.000867472466239869,0,0.000111325206992481,0.00799083125046096,0.000160129261101403,0,0,0.000400446640199923,0.00164431364324147,0,0,0,0,0.0071234397424481,0,0,0.00374235384946836,0.000583772172888743,0.0256296341713032,0,0.000959033041779051,0.0258533107738744,0,0,0.000312440186585164,0,0,0,0,0,0.023849853876269,0,0.0664293537152258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204800892264732,0,0,0,0.00235592589038874,0.000134429274130546,0,0,0,0.00448240284193065,0,0,0,0,0,0,0.0213709530959675,0,0,0,0.000166022364678586,0,0,0
"rgn.7.11",0,0.000291921833372209,0,0,0,0,0,0.00192242483701625,0.000299938704115647,0,0,0,0.00299568042125186,0,0.000316777155674824,0,0,0.00373470394235058,0,0,0,0,0.00551224770100747,0,0.000986312017496718,0.000457748062625569,0,0.00167030142017591,0,0.00364207550290831,0,0,0.000333217336626045,0.00824785473548146,0,0,0.00087388266501245,0,0.00021655156596622,0,0.000457748062625569,0,0.0112328534677263,0,0,0,0.000318679566181542,0,0.000342336611438086,0.00153849530723735,0.00462408283963812,0.000273235615893643,0.000435253320475677,0.000343778669080185,0,0,0.00294149737055696,0.000725141901169423,0,0,0,0,0.000349162713811768,0,0,0.00370225564829667,0,0.000542704652599766,0,0.0108611131222976,0,0,0,0,0,0,0.00028325260228288,0,0.00291595992049734,0,0.00826610528806503,0,0.00470415841602272,0,0,0.0950104900625878,0,0.00419942150534188,0.00584675261105583,0.000340442088557963,0.000242274550514272,0,0.000544664836560943,0.000517892814379963,0.00385982531234408,0,0,0.000385384164061555,0,0,0,0,0,0,0,0.00653923949404363,0,0,0,0,0,0,0.00143734893263661,0,0,0,0.00020455685454966,0,0,0,0,0.00100035697529545,0.0183515359652614,0,0,0,0,0,0,0.00137713035204138,0,0,0,0.000364598449405795,0,0,0,0,0,0,0.0363345144157898,0.000955781490498485,0.00358651775688614,0.0165021492303719,0,0.000457748062625569,0.000407125190321929,0.0506001104996587,0,0.00141659374527675,0,0.000316822133704196,0,0,0,0,0.006338738312006,0,0.00448987441987352,0.00285618814017341,0,0,0,0,0,0,0,0.576034156212524,0,0,0,0.000417086753887045,0,0.000368628542159195,0,0,0.00378682488172061,0.0378945898595645,0.000245898905912784,0,0,0,0.00141496279152747,0,0,0,0,0,0,0.0222022512302896,0.00045601207998983,0,0,0.00358605737962226,0,0,0
"rgn.7.14",0,0.000586545866115735,0,0,0,0,0,0.00305648579911915,0.00096695077034049,0,0,0,0,0,0,0,0.00071904327882618,0.00689949984826801,0,0,0,0,0.00135966660825857,0,0.0148852246680001,0.00203305227679324,0,0.00722238807846406,0,0.0142146475345056,0,0.00412864147482309,0,0.0062787149452963,0.000381201458366522,0,0.00123577687412922,0,0.00168742532889811,0.000435312999141177,0,0,0.022949329937401,0,0,0,0.00267916349766087,0,0.00071397508524632,0.00065626562842008,0.013198928517507,0,0.000191192199576686,0.000325560588805025,0,0,0.0046912448050024,0.00401482877923844,0.000623465256208617,0,0,0,0,0,0.000550257011311332,0.10205697720925,0.00221862345361635,0.00361869124743076,0,0,0,0,0,0,0,0,0.000996542596370762,0,0.0195363174354206,0,0.00365311760059818,0.0108705902190648,0.0155738741313511,0,0,0.024428145489597,0,0.000336749115800026,0,0.00602433654849169,0,0,0.0349717145630862,0.000259825218243305,0.000343828997526536,0,0,0,0,0.000353132827985003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193321731043855,0.0120636961862854,0,0,0.0700904442916283,0.0079445417013487,0.00123577687412922,0,0.000837139172797216,0.0343227060846858,0,0.00270234848549349,0,0.016421689596077,0,0,0,0,0.0105202943113062,0,0,0,0.000270882837659184,0,0.00894635633117275,0.0229372807872824,0.0532928631073833,0.0376654102542123,0,0,0.115119234135622,0.0546153560713171,0,0,0,0,0,0,0,0.000305650399425331,0.0115804383376649,0.000218781083018937,0.0032276699992356,0.00250787186365429,0,0,0,0,0,0,0,0.0126418808131358,0,0,0,0,0,0.000352294099349747,0,0,0,0.00563267099338196,0,0,0.000409550742817173,0,0.0665869474059041,0,0,0,0.00163441457546123,0,0,0.0904982733803295,0.00151885722543423,0.00824297185253494,0,0,0,0,0.00053512949965246
"rgn.7.15",0,0.00175755848328054,0,0,0,0,0,0.000291860985427156,0,0,0.000371583248327264,0,0.00774745274231235,0,0,0,0.00013397797964097,0.025527463196697,0,0.00109414245133654,0,0.000817902159012329,0.000383400083079181,0,0.0211866893871376,0,0.000393771427125045,0.00101892455310225,0,0.0619144446759719,0.00292366682057102,0,0.000612736145417399,0.00391655874837402,0.00627734721514888,0,0.000741193273486046,0,0.00101839431843005,0,0,0.000387850117270654,0.0283355794331543,0,0,0,0.001240177479244,0,0.00420045519550258,0.000638050763374862,0.0215346763565456,0.000224134155852966,0.0094920482379168,0.00106140148465795,0,0,0.00492509683362607,0.0243350530873888,0.000214012313954179,0,0,0.000388244095635548,0,0,0,0.0217646394159134,0.00491471303966836,0.00263872418959835,0,0,0,0,0,0,0,0,0.00255975816138253,0,0.0137784646758814,0,0.0297159484399424,0.00186724530054465,0.0160807513775543,0,0,0.0248252989031995,0.00604568484388718,0.00029812899754157,0,0.0155601856440835,0,0,0.021915915097117,0.00127632140876708,0,0,0,0.000641312904282399,0,0,0,0,0,0,0,0.000982603503380604,0,0,0,0,0.000263854043106302,0,0,0,0,0.000251281274404937,0,0.00489317578292793,0.0089824463204911,0,0.000294346981444963,0.0600336633865923,0.000388244095635548,0,0.00321183751843954,0,0,0,0,0.00554767063158136,0,0,0,0,0.00165642479122676,0,0,0.000824664215539568,0.000241634913672563,0.00290349415156712,0.00232875240352752,0.00569356502239804,0.0508583539296958,0.0104284586636782,0,0,0.190617162973382,0.00795342510545479,0.000237445479889463,0,0,0.000265274407846404,0,0,0,0.00099064709168191,0.0041129193562901,0,0.0275439101183866,0.0243816105364975,0,0.000282836712982862,0,0,0,0,0,0,0,0.000255215382676549,0,0,0,0.00171138133027669,0,0,0,0.000590171997046334,0.000971280417831314,0,0,0,0.0423665503293279,0,0,0,0.000741193273486046,0,0.0012201976898569,0.133348917035321,0,0,0,0,0,0,0.00138644928508911
"rgn.7.18",0,0.00175213590919613,0,0,0,0,0,0.00268695134359694,0,0,0,0,0.000420633881081091,0,0.000550598339411014,0,0,0.00889727631767497,0,0,0,0.00033239654690272,0.0021186515004829,0.000293925921765634,0.00587342641198725,0,0.000214737424863978,0,0,0.00654352233399583,0.0192959984902741,0.000598595916552312,0.00131913305128156,0.0517873292095874,0.000950554807485943,0,0,0,0.00587000728943372,0,0.00178726489530663,0.00554224010393928,0.0749558702122547,0.0126484385840542,0,0,0.0379889015288436,0.00888297924749021,0.0214081014962539,0,0.0466321997505287,0.000506222901665728,0.0085041901688985,0.00783039979879873,0,0.0002893872268883,0.0164345380700819,0.0219063306808214,0.000547721070711316,0,0.00143172410063372,0,0,0.000447226073853647,0.000483623554770105,0.020486054593552,0.00092489047836545,0.0133029717335811,0,0,0,0,0.00268387067309189,0,0,0,0.00790146940230761,0.000457248836454802,0.0139561674585761,0.000990957734500418,0.044883504452771,0.000270114226901378,0.00599867405906914,0,0,0,0,0,0,0.0202947612301608,0,0,0.0108255700838786,0.00105945507272404,0.0011126114939492,0,0,0.000954072214302435,0,0,0,0,0.000441898246605756,0,0,0.00231457698557377,0.00127543199933648,0,0,0.000375387758795144,0.00128185428411665,0,0,0,0,0,0,0.00594145917485157,0.000880086690013322,0,0.000554918531556169,0.0380220650918675,0,0,0.00213770899242558,0,0.000251700650756556,0,0,0.0287282403263984,0,0.000300090940562119,0,0.000603954806052374,0.00924212066369804,0,0,0,0,0.00020252354808888,0,0.00107734095130036,0.0135086259466638,0.000448002954452764,0.00100546061958625,0,0.0296715166544539,0.0559799366788429,0,0,0.000470270108810295,0.000565961344781718,0,0,0,0.000268605671767621,0.0471210648975782,0,0.0338744861351558,0.00100777266823287,0,0,0,0,0,0,0,0,0,0.000261567918065452,0,0,0.000385488506830842,0.00747207421063692,0.000451278475501597,0,0,0.0242236500127786,0.00044653428267705,0.000145029869192216,0,0,0.0182905094021873,0,0,0,0.000385488506830842,0,0.00234429483938629,0.138163605615816,0,0,0,0.00224840788317614,0,0,0.00229337924904165
"rgn.7.19",0,0,0,0,0,0,0,0,0,0,0,0,0.000528626158175269,0,0,0.00127442966976503,0.00475022561700881,0.0873875656331408,0,0,0,0,0.000495976509875446,0,0.00295674362154804,0,0,0.00102786435379092,0,0.00221452847212124,0,0.00075351070406111,0,0.0141295745823397,0,0,0,0,0.00215299545608917,0,0.00136193244940375,0.000467403277279951,0.068865083001453,0.000779727650625676,0,0,0.000335134233478375,0.000532732001092588,0.00455708591507713,0.000732430234332467,0.013164553431016,0,0.0015952731389072,0.00136702232005337,0,0,0.00611290504251193,0.0135038463874647,0,0,0,0,0,0,0.00028636017461222,0.0908583776334746,0.00157629072570581,0.0106008917256541,0,0,0.000791999719120154,0,0,0,0,0,0.000303011930558315,0,0.00695944691589562,0,0.0222039492676559,0.0013136758620775,0.0288293706420497,0,0,0.00112355736997507,0,0.000371120884337858,0,0.00725350992075563,0,0,0.0330884717317267,0.00132818305763197,0.00173127448846805,0,0,0,0,0,0,0,0.000273312149946384,0,0,0.00350701284398468,0,0,0,0,0.000325824059830785,0,0,0,0,0,0.00196821421118886,0.00438045192503283,0,0,0,0.0401265127703527,0,0,0.000922599401208991,0.00795192817232511,0,0,0,0.00523207909994023,0,0,0,0,0.00045787300685789,0,0,0,0,0,0,0.0115402742964481,0.0540249436292001,0.0124165154734028,0,0.000483266353014233,0.0611222078455192,0.177599825230084,0.000554849264699336,0,0.000590089927424929,0,0,0,0,0,0.0335751546754143,0.00024104358469039,0.00715797602544205,0,0,0,0,0,0,0,0,0.00187192209592186,0,0,0,0,0,0.0012311569326843,0,0,0,0.00358455488308861,0,0.00403348079069706,0.00086024411734238,0,0.0536981498846962,0,0,0.000283864450187105,0.00180126549759851,0,0.000382815278702026,0.0671596036434976,0,0.00041062616141705,0,0.000313700407848906,0,0,0
