"","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Akkermansia","Alistipes","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Bulleidia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Denitrobacterium","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Enterobacter","Enterococcus","Enterorhabdus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Flavonifractor","Fusobacterium","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Moryella","Murdochiella","Mycoplasma","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Pantoea","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Selenomonas","Shewanella","Slackia","Sneathia","Solobacterium","Sphingomonas","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tindallia","Tissierella","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Veillonella","Victivallis","Weissella","Zimmermannella"
"HIV29",0,0,0,1,2,1,44,4,4,125,0,0,0,2,0,27,24,323,45,226,0,57,1,0,5,6,0,1,0,0,0,4,4,11,0,88,2,119,56,2,0,47,13,16,0,0,16,0,0,17,0,586,0,0,0,0,0,0,32,246,3,56,0,30,46,0,0,0,0,1,1,3,0,0,0,0,0,3,0,16,31,0,0,0,0,0,25,5,0,0,0,32,0,0,0,93,0,0,0,16,0,0,75,0,0,0,1,0,0,156,5,203,17,5,298,841,0,0,0,1,0,5,0,0,9,0,50,1,0,0,0,0,0,0,0,0,21,0,0,16,2,0,0,0,1120,0,0,0,106,2,0,3,0,0,0
"HIV3",1,0,0,14,0,0,0,2,7,39,0,0,2,13,0,33,4,8,0,1,0,184,2,0,15,0,0,0,41,321,0,6,1,12,0,48,1,44,58,0,0,28,12,0,0,0,0,51,2,28,0,0,0,5,0,1,3,0,51,26,1,80,0,22,1,5,1,1,0,0,1,2,0,0,4,3,4,0,0,33,3,0,0,0,0,0,30,2,0,0,0,10,11,44,1,13,0,0,0,3,8,0,27,0,0,0,0,1,0,5,33,53,73,0,24,700,0,0,2,3,2,0,0,0,61,0,70,7,0,19,0,0,17,9,0,0,5,2,0,19,0,76,1,0,28,0,0,0,419,29,4,1,0,0,1
"HIV30",1,0,5,0,0,0,0,4,1,21,0,0,1,182,0,4,0,164,0,339,0,104,1,0,6,0,0,0,0,0,0,0,1,4,0,105,4,50,5,2456,0,21,17,1,0,0,1,0,0,12,0,0,0,0,0,0,38,0,56,482,3,79,2,27,5,0,0,0,0,0,1,3,0,0,7,0,0,0,0,0,1,0,0,0,1,0,28,5,0,0,0,32,6,0,0,92,0,0,0,0,0,0,22,0,0,0,1,0,0,5,5,46,17,0,303,672,0,0,4,1,0,4,0,0,50,0,64,1,0,0,0,0,0,0,0,0,1,2,0,1,4,38,16,0,29,0,0,0,172,2,0,4,0,0,0
"HIV31",1,0,0,1,0,0,1,1,2,180,0,0,0,18,0,4,3,247,0,0,6,16,2,0,15,2,0,0,47,0,0,0,1,2,0,190,13,0,0,0,6,115,11,2,0,0,3,53,2,6,2,0,0,0,0,0,66,0,39,51,2,411,3,26,35,0,2,0,0,8,1,3,0,0,10,0,0,0,0,0,1,0,0,0,0,0,24,2,0,0,0,8,10,0,1,18,0,0,0,0,0,0,30,0,0,13,3,0,29,5,4,230,17,153,36,1211,0,2,0,3,0,0,0,0,283,0,52,1,0,0,0,0,27,1,0,0,4,1,0,7,0,2,1,0,27,0,0,0,223,1,4,22,2,0,1
"HIV32",1,0,0,9,0,0,0,2,0,195,0,0,0,0,0,4,7,0,0,0,0,50,2,0,82,0,0,0,41,0,0,0,1,11,0,159,1,1196,0,4,1,4,91,1,0,0,0,23,10,5,6,4,16,0,0,0,108,0,23,44,1,80,0,22,1,1,5,0,0,0,56,2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,30,41,0,0,1,10,11,0,1,13,0,0,0,0,1,0,9,0,0,0,0,0,0,96,4,53,73,0,24,700,0,0,2,0,0,0,0,0,26,0,15,1,0,0,0,0,17,4,0,0,1,2,0,121,0,30,1,9,28,0,0,0,97,1,4,1,0,0,1
"HIV33",0,0,4,0,0,0,0,2,1,40,0,0,0,1,0,4,0,0,0,0,0,62,2,0,11,0,0,0,41,23,0,1,0,1,0,10,4,1,11,4,0,23,12,1,0,0,4,22,2,18,0,1,0,0,0,0,67,0,24,162,1,79,0,18,2,0,5,0,0,2,8,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,32,2,0,0,0,11,12,0,1,11,0,0,0,0,0,0,9,0,0,1,0,0,8,7,4,268,61,0,20,691,0,0,0,0,0,0,0,0,148,0,25,1,0,0,0,0,11,0,0,0,1,0,0,170,0,110,6,0,29,0,0,0,25,1,4,10,0,0,1
"HIV34",1,0,3,0,0,0,6,2,0,42,0,0,0,1,95,107,0,0,0,0,3,11,3,0,2,0,0,0,48,1,0,4,1,1,0,43,5,45,6,1,0,36,17,4,0,0,19,38,2,9,0,3556,27,0,0,0,21,0,0,211,1,295,2,0,2,0,0,0,0,0,159,1,0,0,0,0,14,21,0,0,4,0,0,0,0,0,47,0,0,0,0,13,10,0,0,2,0,0,0,7,0,0,71,12,4,53,0,0,0,5,4,71,3,4,1,1133,0,0,1,4,114,0,0,0,43,2,69,65,0,1,0,0,0,0,0,0,1,12,0,18,0,3,2,0,36,0,0,1,526,2,3,15,0,0,0
"HIV35",0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,4,0,238,0,0,2,33,2,0,2,0,0,0,133,0,1089,0,0,3,0,31,1,6,0,0,0,15,287,6,0,0,4,25,2,35,0,235,0,0,0,0,54,0,7,158,1,81,0,24,1,0,1,0,0,0,1,3,0,0,0,0,0,3,0,0,140,0,0,0,0,0,28,2,0,0,0,9,11,0,1,15,0,0,0,0,0,0,1,0,0,45,0,0,0,5,4,168,15,10,28,711,0,0,0,0,0,0,0,0,111,0,8,1,0,0,0,0,22,0,0,0,0,0,0,2,0,20,1,0,27,0,0,0,181,2,4,1,0,0,1
"HIV36",0,0,0,1,0,0,0,3,0,195,0,0,0,1,0,4,0,197,0,0,3,24,2,0,5,0,0,0,46,0,0,0,0,3,0,35,1,5,4,0,0,13,11,1,0,0,0,25,2,10,0,0,45,1,0,0,122,0,7,89,1,81,0,25,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,1,0,26,2,0,0,0,9,11,0,1,17,0,57,0,0,0,0,5,0,0,0,0,0,0,5,4,341,17,0,31,531,0,0,0,0,0,0,0,0,65,0,5,1,0,0,0,0,21,1,0,0,0,0,0,72,0,21,1,0,27,0,0,0,73,1,4,38,0,1,1
"HIV37",2,21,0,0,0,0,54,1,0,38,0,0,0,6,0,4,0,380,0,0,23,67,2,0,14,0,0,0,47,2,0,0,3,4,0,102,4,1,0,0,0,21,119,2,0,0,0,28,10,20,12,0,278,0,0,0,4,0,19,71,2,81,1,26,1,0,18,0,0,0,1,3,0,0,3,1,0,6,0,0,4,0,0,0,0,0,24,2,0,0,0,8,10,0,1,18,0,0,0,0,0,0,12,0,0,38,0,0,0,5,4,47,17,41,36,668,0,0,2,0,0,0,0,0,119,0,16,1,0,0,0,0,27,0,0,0,0,0,0,19,3,2,6,0,27,0,0,0,308,1,4,2,0,0,1
"HIV38",0,0,0,0,0,0,3,1,0,41,0,0,0,0,0,3,0,583,0,9,0,74,2,0,6,0,0,0,48,1,0,1,1,1,0,74,12,0,1,0,0,37,54,0,0,0,0,30,2,18,0,0,0,0,0,0,3,0,18,286,2,365,3,29,2,0,7,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19,3,0,0,0,7,10,0,1,21,0,0,0,0,0,0,6,0,0,10,14,0,21,5,4,44,21,0,42,1500,0,0,0,0,0,0,0,0,33,0,57,1,0,0,0,0,42,0,0,0,1,0,0,18,1,2,48,0,27,0,0,0,258,1,5,12,0,0,1
"HIV39",0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,4,0,385,0,0,0,0,31,0,7,0,0,0,0,0,0,0,4,3,0,77,2,1,1,0,0,1,107,0,0,0,1,31,20,1,0,1,0,0,0,0,5543,0,5,41,3,56,2,31,5,0,1,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,32,5,0,0,96,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,41,117,0,294,1026,0,0,0,0,0,5,0,0,15,0,4,1,0,0,0,0,0,0,0,0,1,1,0,6,0,2,0,0,29,0,0,0,82,2,0,76,0,0,0
"HIV4",0,0,0,19,0,0,1,3,281,23,0,0,0,22,1,6,5,10,0,101,0,224,3,0,8,0,0,0,31,2004,0,0,1,35,0,39,6,58,478,0,0,68,206,0,29,0,1,13,0,0,0,0,0,0,0,0,0,0,52,67,2,57,0,8,5,0,0,0,0,18,32,1,0,0,3,0,15,0,0,0,1,5,0,0,0,3,39,5,0,0,0,22,2,22,0,81,0,0,0,0,0,0,9,0,0,0,1,0,0,4,11,239,12,0,329,798,0,0,2,0,0,5,0,1,25,0,103,1,0,0,0,17,0,22,0,0,0,3,0,0,0,146,0,0,652,0,0,0,221,30,0,4,0,0,0
"HIV5",1,0,0,0,0,1484,0,2,0,42,0,0,0,6,0,19,0,0,0,0,0,139,2,0,2,0,0,0,41,1,0,30,2,0,0,28,5,3,3,0,0,40,14,0,0,0,0,32,2,13,0,2,0,0,0,0,1,0,44,157,1,77,0,0,73,0,4,0,0,7,3,1,0,0,4,0,0,0,0,0,11,0,0,0,0,1,44,0,0,0,0,12,11,0,1,5,0,0,0,0,0,0,85,0,2,0,0,0,0,9,4,65,7,0,7,940,0,0,0,5,0,0,0,0,110,2,48,1,0,1,0,0,4,0,0,0,10,0,0,83,0,71,1,0,31,0,0,0,148,2,3,1,0,0,0
"HIV6",0,0,1,4,0,0,0,2,0,44,0,0,1,32,0,4,0,4,0,129,0,189,2,0,6,0,0,0,44,40,0,1,1,18,0,61,1,122,56,0,0,98,11,0,0,0,0,25,2,20,0,0,0,2,0,0,3,0,35,188,2,81,0,0,1,22,31,0,0,7,39,3,0,0,7,0,0,0,0,1,39,0,0,0,0,1,27,2,0,0,0,9,10,1,1,16,0,0,0,0,6,0,13,0,0,0,0,0,0,48,4,251,16,0,29,710,0,0,2,0,0,0,0,0,144,0,80,2,0,0,0,0,19,1,0,0,0,0,0,70,8,2,6,0,28,0,0,1,434,1,4,1,0,0,1
"HIV8",0,0,0,10,0,0,0,1,42,41,0,0,1,4,0,3,5,3,0,0,0,308,2,1,2,0,0,1,48,9,0,2,1,8,0,187,1,5,26,0,0,30,10,0,1,0,0,30,2,88,0,0,0,3,0,1,2,0,34,92,2,82,0,29,2,0,12,0,0,4,15,3,0,0,27,0,0,0,0,0,5,0,1,0,0,5,19,3,0,0,0,7,10,3,1,21,0,0,0,0,3,0,1,0,0,0,0,0,0,50,47,44,21,0,42,797,4,0,3,0,0,0,0,6,49,7,165,1,0,0,0,4,42,8,0,0,0,0,0,224,0,2,1,0,27,0,0,0,596,1,5,1,0,0,1
"SRR1159399",14,0,0,1,1,0,22,1,1,105,1,0,1,20,0,72,2,48,1,54,4,174,1,0,7,4,0,4,304,2,1,37,21,31,8,67,9,48,20,0,0,15,49,3,0,1,0,88,0,38,1,413,0,0,3,0,99,1,55,217,1,173,0,0,0,0,39,0,0,41,6,1,0,0,2,0,0,1,0,0,4,0,0,0,3,1,0,2,0,0,0,0,104,7,1,406,0,0,0,3,3,0,92,1,6,5,0,1,5,3,2,148,43,0,121,684,1,0,6,1,0,0,0,1,98,0,141,10,0,0,0,2,0,1,0,0,27,31,0,5,0,8,0,1,404,0,0,10,284,1,4,9,0,1,0
"SRR1159402",1,0,0,1,0,0,7,1,1,21,0,0,0,2,0,15,1,4,23,0,1,70,2,0,9,2,0,1,29,219,27,3,1,2,0,70,24,3,58,0,0,16,12,0,2,0,17,43,2,32,2,11,279,2,0,0,1,1,35,230,1,32,4,101,0,0,2,0,0,16,6,12,0,0,2,0,1,3,1,1,5,0,0,0,0,1,0,0,0,0,0,48,3,6,1,4,0,0,0,2,1,0,66,0,1,1,3,0,0,1,1,160,6,0,49,1487,0,0,1,2,0,0,0,0,113,1,154,7,0,0,0,0,0,2,0,0,10,0,0,3,0,84,58,0,10,0,0,0,156,1,8,2,0,0,0
"SRR1159405",1,0,0,2,0,0,0,1,24,1,0,0,0,10,0,12,2,18,3,2,1,55,1,0,8,0,0,2,0,67,19,14,2,18,1,130,1,2,22,0,0,39,7,0,3,0,6,52,0,48,1,10,154,0,0,0,1,0,24,183,1,26,0,2,0,0,106,0,0,15,6,66,0,0,2,2,0,3,0,0,6,0,0,0,0,4,0,1,0,0,0,37,4,17,2,7,0,0,0,1,2,0,15,0,0,0,1,0,0,1,2,24,8,13,3,2118,1,0,3,1,0,0,0,1,103,1,50,4,0,0,0,1,0,1,0,0,6,0,0,182,3,9,7,0,12,0,0,1,143,1,0,2,0,2,0
"SRR1159408",1,0,0,1,1,0,0,1,1,7,1,0,4,101,0,10,1,15,1,13,6,316,1,0,7,2,0,4,1,2,1,2,3,269,12,127,5,4,5,0,0,190,251,0,0,1,0,4,0,100,1,8,0,0,0,0,11,1,12,616,11,86,0,16,0,0,52,0,0,41,6,15,0,0,10,0,6,1,0,0,4,0,0,0,0,1,375,1,0,0,0,0,4,0,1,7,0,0,0,0,2,4,3,0,1,3,0,3,0,3,8,141,64,2,8,748,1,0,5,2,0,0,0,0,420,1,86,9,0,0,0,2,0,1,0,0,2,2,0,4,0,8,20,1,8,0,0,1,186,1,0,2,0,0,7
"SRR1159411",0,181,0,3,0,0,48,31,0,31,29,0,3,130,1,16,9,0,42,0,0,318,1,0,7,0,0,5,267,0,4,4,2,60,2,77,3,3,159,0,0,128,129,0,1,0,51,21,0,0,5,18,3,85,0,0,31,0,42,398,2,130,7,36,2,0,363,0,0,184,6,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11,0,4,0,0,0,1260,2,5,0,17,0,0,0,0,0,0,84,0,0,0,55,0,0,1,8,108,5,47,6,596,0,0,3,2,0,1,0,0,40,1,338,14,0,0,0,2,0,7,0,0,6,6,0,16,4,8,0,1,13,0,0,0,212,2,6,54,0,0,0
"SRR1159414",1,10,0,19,1,0,2,1,1,277,0,0,0,8,0,11,1,29,0,32,1,39,41,0,7,0,0,4,110,1,1,21,2,10,1,35,2,46,11,0,0,10,396,0,0,0,1,62,7,10,1,8,0,0,0,0,28,1,69,190,1,214,1,0,0,0,7,0,0,43,6,1,0,0,2,0,0,1,0,0,4,0,0,0,0,1,0,2,0,0,0,0,43,32,1,266,0,0,0,0,2,0,38,0,1,2,0,0,2,3,41,295,35,12,175,1081,1,0,5,2,0,0,0,0,19,1,64,10,0,0,0,1,0,1,0,0,12,0,0,43,3,7,0,1,473,0,0,11,411,7,21,22,0,0,0
"SRR1159417",1,0,0,1,0,1,0,1,40,59,0,0,2,8,0,66,2,4,0,1,1,111,1,0,8,1,0,2,15,195,24,1,2,5,1,308,1,37,4,0,0,26,98,0,3,0,0,38,16,19,1,11,0,0,0,0,10,0,27,92,1,97,1,4,3,2,10,0,0,16,6,1,0,0,2,0,0,3,1,0,6,0,0,0,0,1,6,1,0,0,0,0,4,0,2,6,0,0,0,1,2,0,52,0,0,2,0,0,0,18,1,197,7,170,17,1419,1,0,3,1,1,0,0,0,97,1,44,4,0,0,0,1,0,1,0,0,5,0,0,17,0,354,4,0,126,0,0,1,189,15,0,2,0,1,0
"SRR1159420",1,0,0,1,1,32,19,1,10,136,0,0,2,34,0,196,1,73,2,5,3,102,1,0,7,2,0,4,50,1,0,42,2,13,0,90,11,4,5,0,0,57,19,1,0,0,6,89,0,46,1,8,0,0,0,0,30,1,47,269,1,106,0,9,6,0,19,0,0,42,6,1,0,0,9,0,0,1,0,0,4,0,0,0,0,1,0,2,0,0,0,0,4,4,1,7,0,0,0,6,2,0,100,0,1,23,0,1,0,2,2,108,66,3,86,720,1,0,5,2,0,0,0,0,236,1,97,10,0,0,0,0,0,2,0,0,24,0,0,43,0,8,4,1,8,0,0,1,394,1,0,2,0,0,0
"SRR1159423",1,0,0,1,1,207,7,1,1,17,1,0,0,1,0,9,2,75,0,4,11,66,1,0,7,0,0,4,28,2,0,14,3,6,1,126,8,4,5,0,0,82,20,0,0,1,0,177,3,4,1,7,0,0,0,0,7,1,34,206,1,102,0,64,3,1,12,0,0,42,6,1,0,0,2,0,0,1,0,0,4,0,0,0,0,1,0,2,0,0,0,1,4,0,1,129,0,0,0,0,3,0,200,0,1,4,0,0,0,3,2,34,62,0,31,1210,1,0,6,1,0,0,0,1,92,0,65,8,0,0,0,3,2,1,0,0,2,3,0,44,0,8,3,1,217,0,0,1,376,1,6,12,0,2,0
"SRR1159426",0,0,0,3,0,5,47,2,0,22,1,0,1,15,1,15,8,0,0,198,0,255,1,0,7,0,0,6,258,32,13,50,2,3,2,226,2,290,40,0,0,151,11,0,2,0,1,20,11,15,5,16,2,0,0,0,0,0,23,490,2,44,0,169,2,0,365,0,0,182,7,1,0,0,4,0,10,0,1,1,11,0,0,0,1,1,1,4,0,0,0,0,7,0,0,16,0,0,0,31,0,0,39,0,0,0,0,0,17,1,3,209,92,40,833,1005,1,0,3,2,0,3,0,0,25,1,41,13,0,0,0,2,0,7,0,0,5,0,0,9,4,8,0,1,11,0,0,0,119,2,0,4,0,0,0
"SRR1159428",1,0,0,17,0,0,0,1,4,101,0,0,0,3,0,12,102,95,31,2,1,35,1,0,8,0,0,3,13,1,42,4,2,6,1,15,1,26,4,0,0,11,127,3,3,0,3,47,0,9,1,9,0,0,0,0,83,0,5,42,23,26,0,375,75,6,15,0,0,15,6,1,0,0,2,0,0,4,0,0,6,0,0,0,0,1,0,39,0,0,0,6,5,0,2,7,165,0,0,0,2,0,10,0,0,0,0,0,0,136,15,54,340,0,34,1031,1,0,3,1,0,4,0,1,25,1,13,3,0,1,0,1,945,1,0,0,1,0,0,5,0,9,0,0,241,0,0,1,81,9,0,2,0,2,1
"SRR1159431",1,0,0,1,0,0,0,2,1,49,0,0,0,2,0,16,1,0,1,14,1,449,2,0,9,0,0,0,34,11,11,8,0,15,0,7,2,38,6,0,0,17,13,0,2,0,1,313,0,8,2,10,1,0,0,0,1,1,12,136,1,33,0,0,0,0,5,0,0,14,6,1,0,0,2,0,1,3,1,1,5,0,0,0,0,1,0,1,0,0,0,111,3,0,1,3,0,0,0,0,1,0,80,0,1,1,0,0,0,1,6,16,6,0,0,1595,0,0,0,2,0,0,0,0,111,1,45,9,0,1,0,0,0,3,0,0,2,0,0,12,0,336,1,0,45,0,0,0,121,1,0,2,0,0,0
"SRR1159434",1,0,1,10,0,0,0,1,7,65,0,0,0,1,0,14,2,0,0,0,1,76,1,0,8,2,0,2,77,20,25,49,1,3,0,63,1,3,13,0,0,51,10,0,2,0,1,40,2,22,2,11,0,0,0,0,1,0,36,207,25,30,0,37,0,0,5,0,0,15,77,1,0,0,2,1,1,3,1,0,6,0,0,0,0,1,0,58,0,0,0,15,51,1,26,18,0,0,0,0,2,11,74,0,1,0,0,0,0,220,11,124,36,39,40,1273,0,0,2,2,0,0,0,0,15,1,66,6,0,27,0,0,0,2,0,0,11,0,0,4,0,154,1,0,10,0,0,1,256,1,36,2,0,0,0
"SRR1159437",0,0,0,2,1,0,54,1,1,56,2,0,0,50,1,13,2,414,0,8,1,188,0,0,66,0,0,9,0,0,0,2,4,73,313,116,7,40,9,0,0,135,4,0,0,0,1,42,0,32,4,8,3,0,0,0,0,0,7,712,2,88,2,0,2,0,3,0,0,213,8,4,0,0,3,0,0,0,0,1,9,0,0,0,1,1,0,4,0,0,0,0,3,0,0,35,0,0,0,7,0,0,16,0,0,0,0,10,10,2,4,326,130,0,588,1130,2,0,7,2,0,0,0,1,1767,1,76,16,0,0,0,4,0,5,0,0,1,0,0,224,0,5,0,2,9,1,0,0,105,1,8,66,0,0,0
"SRR1159440",0,0,0,2,0,0,2,2,5,0,1,0,0,3,1,13,19,254,35,3,2,52,0,0,7,0,0,7,0,0,39,3,4,14,3,84,1,60,7,703,0,17,20,0,3,0,1,42,0,20,5,390,2,0,0,0,17,0,24,58,2,15,1,406,32,29,56,0,0,160,6,4,0,0,3,0,0,0,0,0,11,0,0,0,1,1,97,30,0,0,0,3,12,0,0,515,0,0,0,0,0,0,6,0,0,0,0,0,0,44,7,225,107,0,1474,1088,2,0,3,1,0,85,0,1,21,1,35,37,0,0,0,0,0,9,0,0,0,0,0,11,1,5,3,1,141,0,0,0,373,8,1,43,0,0,0
"SRR1159443",0,0,0,11,1,0,0,1,1,72,2,0,0,3,1,12,2,273,727,9,0,35,0,0,6,0,0,9,170,0,0,2,4,6,3,69,2,18,9,0,0,8,3,0,0,0,1,0,0,3,4,7,2,0,0,0,17,0,54,90,51,167,0,0,15,0,4,0,0,212,7,4,0,0,3,0,0,0,0,1,9,1,0,0,1,1,0,4,0,0,0,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,46,5,195,39,0,1058,582,2,0,7,1,0,1,0,1,62,0,6,15,0,0,0,3,0,4,0,0,1,0,0,1,4,5,0,2,65,1,0,0,423,1,0,3,0,0,0
"SRR1159446",1,0,0,2,0,0,0,1,0,35,0,0,0,4,0,12,2,1,0,1,1,9,1,0,8,0,0,2,31,1,22,1,2,5,1,18,4,3,4,0,0,25,7,8,3,0,0,25,5,8,1,10,0,0,10,0,199,0,5,19,1,728,0,5,0,36,11,0,0,15,6,1,0,0,2,0,0,3,1,0,6,7,0,0,0,1,19,1,0,0,2,2,4,1,2,6,0,0,0,0,2,0,3,10,0,0,0,0,0,1,2,437,7,2,9,424,1,0,3,1,0,0,0,0,8,1,13,4,0,0,0,1,0,1,0,0,1,0,0,318,0,8,1,0,8,0,0,1,100,1,0,2,0,1,0
"SRR1159449",0,0,0,11,1,0,48,1,1,22,2,0,3,16,22,146,2,0,0,318,1,172,0,0,6,0,0,9,1,0,0,12,4,6,113,138,2,28,9,0,0,134,3,0,0,0,201,5,0,21,4,8,2,0,0,0,4,0,54,635,2,63,4,2,2,0,4,0,0,211,8,4,0,0,7,0,0,0,0,1,0,10,0,0,1,14,0,4,0,0,0,3,3,0,0,37,0,0,0,21,0,0,35,0,0,0,146,12,4,2,4,52,105,0,154,545,2,0,7,1,0,1,0,1,262,0,435,15,0,0,0,3,0,4,0,0,8,0,0,10,0,4,0,2,97,1,0,0,235,22,0,30,0,0,0
"SRR1159452",12,0,0,2,1,0,15,1,1,73,0,0,0,40,1,16,1,304,1,0,3,224,1,0,8,2,0,2,83,1,0,26,1,4,0,80,23,182,32,2,0,17,631,0,0,0,1,53,2,29,2,17,2,0,0,0,0,2,47,228,1,228,2,0,0,0,85,1,0,39,6,1,0,0,2,0,0,0,1,1,8,0,0,0,0,1,148,2,0,0,0,0,19,6,0,129,0,0,0,6,1,0,5,0,1,18,0,0,0,84,9,294,0,0,74,908,0,0,2,3,0,0,0,0,136,1,94,13,0,0,0,0,7,3,0,0,3,0,0,0,5,4,5,1,204,1,0,9,190,1,0,2,0,0,0
"SRR1159455",1,0,0,1,0,0,0,1,0,16,0,0,0,2,0,15,1,0,0,0,1,47,2,0,9,0,0,1,102,1,25,3,1,2,0,34,1,21,6,0,0,32,11,0,2,0,1,40,0,22,2,11,1,0,0,0,14,1,42,76,1,31,0,0,0,0,3,0,0,16,6,1,0,0,2,0,1,3,1,0,5,0,0,0,0,1,0,1,0,0,0,0,47,0,1,19,0,0,0,0,1,0,58,0,1,1,0,0,0,1,20,44,6,0,23,2060,0,0,1,2,0,0,0,0,48,1,71,7,0,0,0,0,0,2,0,0,2,0,0,10,0,9,1,0,9,0,0,1,105,1,0,2,0,0,0
"SRR1159458",9,0,6,1,0,0,2,1,0,6,0,0,5,1,0,13,2,248,24,0,1,63,24,0,37,0,0,2,0,8,27,1,1,17,0,305,5,3,4,0,0,26,8,0,3,0,4,22,0,39,1,11,0,0,0,0,30,0,7,600,1,80,0,0,0,0,9,0,0,16,7,30,0,0,2,0,3,3,1,0,6,0,0,0,0,1,0,1,0,0,1,0,4,0,1,6,0,0,0,0,2,0,26,0,0,8,5,0,0,1,2,7,7,11,2,315,1,0,2,1,0,0,0,0,329,1,380,5,0,0,0,1,0,1,0,0,1,0,0,13,0,8,30,0,56,0,0,1,388,1,0,2,0,1,0
"SRR1159461",1,0,0,2,0,0,1,1,29,33,0,0,1,23,0,12,2,20,9,42,1,102,1,0,8,0,0,2,0,1,19,11,2,5,6,85,13,2,22,0,0,52,33,0,3,0,0,64,5,63,1,10,0,0,0,0,12,0,21,404,1,26,0,2,0,0,86,0,0,15,6,8,0,0,2,0,0,3,0,0,6,0,0,0,0,1,0,1,0,0,0,106,4,0,2,7,0,0,0,1,2,0,13,0,0,0,0,0,0,1,2,6,8,0,0,1594,1,0,3,1,0,0,0,1,296,1,119,4,0,0,0,1,0,1,0,0,1,3,0,91,2,9,3,0,12,0,0,1,69,1,0,135,0,2,0
"SRR1159464",1,0,1,30,1,0,1,1,1,7,0,0,0,2,1,14,1,218,0,1,1,156,1,0,8,0,0,2,71,1,0,4,2,2,0,21,2,3,6,0,0,5,72,0,0,0,1,11,73,32,2,12,2,0,0,0,0,1,7,20,1,70,0,35,0,0,4,1,0,41,6,1,0,0,2,0,0,0,1,1,4,0,0,0,0,1,2677,2,0,0,0,0,3,1,1,5,0,0,7,0,1,0,9,0,1,6,0,0,18,14,2,22,6,0,3,828,0,0,3,3,0,0,0,0,172,1,113,12,0,0,0,0,0,2,0,0,2,11,0,18,1,6,1,1,48,0,0,1,452,1,0,2,0,0,0
"SRR1159467",14,0,0,1,1,0,23,1,4,12,1,0,10,1,0,10,2,92,0,100,1,104,1,0,7,1,0,4,0,2,1,25,3,5,4,81,6,11,5,0,0,51,85,0,0,1,0,111,2,59,1,8,0,6,0,0,4,1,44,224,1,24,0,0,0,4,23,0,0,41,36,1,0,0,2,0,0,1,0,0,21,0,0,0,13,1,0,2,0,0,0,10,4,0,1,8,0,0,0,3,3,0,134,0,1,1,0,10,0,3,2,13,6,2,5,1063,1,0,6,1,0,0,0,1,6,0,183,10,0,0,0,2,13,1,0,0,9,0,0,52,0,8,12,1,57,0,0,9,274,1,0,2,3,1,0
